testset_id,group,text_block_en,final_human_label,small_label,small_explanation,small_confidence,needs_routing,large_label,large_explanation,large_confidence,final_label,final_model
228,USA,"Bewaffnete ""schnelle Eingreiftruppe""

Die Oath Keepers, 2009 von Rhodes gegründet, gehören zusammen mit den Proud Boys zu den prominentesten Rechtsextremisten, die an dem Angriff auf das Kapitol beteiligt waren. Sie sind eine regierungsfeindliche, rechtsgerichtete politische Organisation, die sich für die Unterstützung und Verteidigung ihrer Auslegung der US-Verfassung gegen alle Feinde im In- und Ausland einsetzt. Die Gruppe ist mit der Milizbewegung verbunden, einer extremistischen Dachorganisation, die auf der Überzeugung beruht, dass die US-Regierung Teil einer bösen Verschwörung ist, die darauf abzielt, den [Gruppe 1] ihre natürlichen Rechte und Freiheiten zu nehmen.

Die Staatsanwaltschaft hat eine Fülle von Beweisen gegen die Oath Keepers gesammelt, darunter verschlüsselte Handy-Chats und Aufnahmen von Online-Treffen. Den Mitgliedern wird nicht nur vorgeworfen, mit militärischen Formationen in das Gebäude eingedrungen zu sein, sondern auch, eine bewaffnete ""schnelle Eingreiftruppe"" in einem Hotel in Virginia stationiert zu haben, um bei Bedarf nach Washington stürmen zu können.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt die **Oath Keepers** als rechtsextreme US-amerikanische Milizorganisation, die im Kontext des **Angriffs auf das US-Kapitol** (2021) und einer **US-internen politischen Gewalteskalation** agiert – ein **ausschließlich US-amerikanischer Konflikt ohne Bezug zur inneren Sicherheit Deutschlands oder einer deutschen ethnischen/sozialen Gruppe** ([Gruppe 1] wird hier nur als fiktives Ziel einer angeblichen Verschwörung erwähnt, nicht als reale Akteurin in Deutschland).",3,True,NO_CRIME_FRAME,"Die Gruppe wird nicht explizit mit Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen oder Prävention in Deutschland verknüpft, sondern ist Teil einer Beschreibung über eine rechtsextreme Organisation in den USA.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
229,RUS,"Zudem stellen auch Krankheiten die Bevölkerung vor große Probleme: „Viele von uns sind krank geworden, wegen der Feuchtigkeit und der Kälte. Wir haben versucht, die Hygienestandards so weit wie möglich einzuhalten, aber das war nicht immer möglich.“

Die Angriffe der Truppen des Kreml-Tyrannen Wladimir Putin (69) werden derweil immer gnadenloser: Am Mittwoch zerstörten die [Gruppe 1] mit einem weiteren Angriff eine Geburtsklinik.

Nach Angaben des Vize-Bürgermeister Sergej Orlow starben mindestens drei Menschen – darunter ein Mädchen. 17 Menschen seien verletzt worden, darunter auch Schwangere, sagte Orlow dem britischen Sender BBC.",NO_CRIME_FRAME,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz beschreibt einen **Kriegskontext (militärische Angriffe auf eine Geburtsklinik in der Ukraine)** und verknüpft die [Gruppe 1] **nicht mit innerdeutscher Kriminalität, Sicherheit oder Prävention**, sondern mit einem **geopolitischen Konflikt außerhalb Deutschlands**.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Die [Gruppe 1] wird explizit mit einem Angriff auf eine Geburtsklinik in Verbindung gebracht, was als kriegerische Handlung und damit als Sicherheitsbedrohung gewertet wird.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
230,MIGR,"Auch wenn es Hinweise darauf gebe, dass Antragsteller »in patriarchalischen Familienstrukturen« verhaftet seien oder die islamische Scharia über die deutsche Rechtsordnung stellten, soll eine Einbürgerung verwehrt werden können.

Dem Entwurf zufolge ist auch geplant, die Abfrage bei den Sicherheitsbehörden auszuweiten. Neben dem Verfassungsschutz sollen etwa auch bei Bundesnachrichtendienst, Bundespolizei und Bundeskriminalamt Informationen eingeholt werden. So soll ausgeschlossen werden, dass [Gruppe 1] und [Gruppe 1] »mit terroristischem oder islamistischem Hintergrund in den deutschen Staatsverband aufgenommen werden«.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Text verknüpft die Gruppe explizit mit **terroristischem oder islamistischem Hintergrund** und stellt die **Abfrage bei Sicherheitsbehörden** (Verfassungsschutz, BKA, Bundespolizei) als Maßnahme zur **Verhinderung einer Sicherheitsgefahr** dar – dies zählt als institutionelle Bedrohungsrahmung.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,Die Gruppe wird explizit mit terroristischem oder islamistischem Hintergrund in Verbindung gebracht und es wird eine Verhinderung ihrer Einbürgerung wegen Sicherheitsbedenken diskutiert.,5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
231,ARAB,"Linke Gruppen und junge [Gruppe 1] liefern sich Auseinandersetzungen mit der Polizei

In zahlreichen Orten in Schweden kam es über die Ostertage zu schweren Auseinandersetzungen der Polizei auf der einen Seite mit linken Gruppen und sich mit ihnen verbündenden jungen [Gruppe 1]. Steine und Brandsätze flogen, die Polizisten mussten mehrfach die Schusswaffe zum Einsatz bringen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Die Gruppe wird explizit als Akteurin von gewaltsamen Auseinandersetzungen mit der Polizei dargestellt, bei denen physische Gewalt (Steine, Brandsätze) und der Einsatz von Schusswaffen durch die Polizei erwähnt wird – dies zählt als direkte Verknüpfung mit Sicherheitsbedrohung und Kriminalität.
**Confidence:** **5**",3,True,CRIME_FRAME_NEG,"Die junge [Gruppe 1] wird explizit mit Auseinandersetzungen, Gewalt und dem Werfen von Steinen und Brandsätzen in Verbindung gebracht, was eine negative Darstellung im Kontext von Kriminalität und Sicherheit darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
232,JUDE,"Es spricht für Lambertys These, dass die Einstufung der AfD als rechtsextremer Verdachtsfall Wäh­le­r*in­nen der AfD ebenso wenig gestört haben wie die fortgesetzte Radikalisierung der Partei. In Konsequenz lässt sich immer unverhohlener rechtsextremes Auftreten von Anhängerschaft und Funk­tio­nä­r*in­nen beobachten: Vergangenen Samstag bei der AfD-Großdemo in Berlin posierte ein Thüringer AfD-Politiker Holger Winterstein freudestrahlend mit den Händen zum Himmel auf einer Stele des Holocaust-Mahnmals und schrieb dazu: „Wir da unten haben denen da oben ihren Weg gezeigt – ohne Umweg, über die hochverdiente Hölle, ins Nirvana.“

Ähnlich revisionistisch wie der Thüringer Landeschef Björn Höcke, der das Denkmal der ermordeten [Gruppe 1] 2017 als „Denkmal der Schande“ bezeichnete und eine „erinnerungspolitische Wende“ forderte, schrieb Winterstein nach öffentlicher Empörung dazu, der Zeitgeist sei nur eine kurze Erscheinung: „Thüringer, Franken, Sachsen, Bayern, Schwaben, Friesen … wir sind das Volk.“ Winterstein war 2019 Landtagskandidat der von Höcke dominierten völkischen AfD Thüringen.

Nicht nur Ralf Stegner von der SPD empörte sich: „Wer immer noch nicht kapiert hat, dass das ekelhafte rechtsradikale Pack bekämpft und diese Typen wieder aus den Parlamenten vertrieben werden müssen, dem ist nicht zu helfen!“",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt das **rechtsextreme Verhalten von AfD-Funktionären und Anhängern** (z. B. Holocaust-Mahnmal-Provokation, revisionistische Rhetorik), nicht jedoch eine Verknüpfung der **[Gruppe 1]** (hier: ermordete [Gruppe 1] als Opfergruppe) mit Kriminalität, Sicherheit, Terrorismus oder Gewalt – stattdessen wird die Gruppe **explizit als Opfer rechtsextremer Diffamierung** dargestellt.",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt politische Vorfälle und Äußerungen von AfD-Politikern, ohne dass die [Gruppe 1] direkt mit Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen oder Prävention verknüpft wird, sondern vielmehr als Opfer von revisionistischen und rechtsextremen Äußerungen erwähnt wird.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
233,AFG,"Die Spurensicherung war Ende Juni bis in den Vormittag am Tatort. © Roland Halkasch

Aufgeflogen war der Mord, weil der Tatverdächtige sich selbst bei der Polizei meldete und die Beamten zu der betreffenden Wohnung führte. Jetzt erhebt die Staatsanwaltschaft Dresden Klage gegen den heute 22-jährigen [Gruppe 1].

Laut den Erkenntnissen der Ermittler soll der junge Mann am 27. Juni gegen 2 Uhr in der Nacht auf seinen Bekannten eingestochen haben. Mit einer Tötungsabsicht habe er das Messer in den Hals des Mannes gerammt, um eine Halsschlagader zu durchtrennen, so die Staatsanwaltschaft in einer Mitteilung vom heutigen Freitag.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die [Gruppe 1] explizit mit einer mutmaßlichen Straftat (Mord), Ermittlungen und einer Anklage durch die Staatsanwaltschaft, was als CRIME_FRAME_NEG klassifiziert wird.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz beschreibt einen [Gruppe 1]-Mann, der verdächtigt wird, einen Mord begangen zu haben, und die Staatsanwaltschaft erhebt Klage gegen ihn, was eine explizite Verknüpfung der Gruppe mit Kriminalität darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
234,NLD,"Die Polizei hielt das Fahrzeug des [Gruppe 1] an und konnte unter anderem den Trachtenhut sicherstellen. Sieben gestohlene Maßkrüge gehörten auch zum Diebesgut. (Symbolbild) © Patrick Seeger/dpa

GAP - Am Montagmorgen, gegen 01.40 Uhr, befand sich ein in Tracht gekleideter 17-jähriger [Andere Gruppe] aus Krün in der Nähe des Festzeltes Partenkirchen. Der Bierzeltbesucher trug zu seiner Tracht einen ca. 700 Euro teuren Hut mit einem Adlerflaum. Unvermittelt entwendete ein 26-jähriger [Gruppe 1] den Hut vom Kopf des Krüners, stieg in seinen Pkw und flüchtete.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Ein 26-jähriges Mitglied der **[Gruppe 1]** wird explizit als Täter eines Diebstahls (Entwendung eines teuren Hutes) und einer Flucht dargestellt, was eine direkte Verknüpfung mit Kriminalität und Verdacht (Ermittlungen durch die Polizei) darstellt.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz beschreibt ein Gruppenmitglied, das explizit als Täter einer Straftat (Diebstahl) dargestellt wird und direkt mit Kriminalität verknüpft ist.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
235,SYR,"[[[[In der Nähe des Klärwerks Leudelsbach wurde die Leiche der Jugendlichen an der Enz gefunden]]]]

[[Gleichzeitig nahmen Kripo-Beamte einen [Gruppe 1] (35) in einer Nachbarstadt von Tabithas Wohnort Asperg fest. Am nächsten Tag beantragte die Staatsanwaltschaft einen Haftbefehl: Totschlag. ]]

[[ Ein Ermittler: „Der Tatverdächtige hat im Rahmen der Vorführung vor dem Haftrichter umfassend von seinem Schweigerecht Gebrauch gemacht.“ Der Verdächtige kam in U-Haft.]]",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Der Absatz verknüpft die [Gruppe 1] explizit mit einem **Haftbefehl wegen Totschlags**, einer **Festnahme durch die Kripo** und der **Ausübung des Schweigerechts als Tatverdächtiger** – dies zählt als direkte Verbindung mit einer mutmaßlichen Straftat und Ermittlungen.",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft ein Gruppenmitglied explizit mit einer Straftat (Totschlag) und Ermittlungen, indem es den Festgenommenen als Tatverdächtigen darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
236,ISLMST,"Salafistische Gruppen und andere islamistische Bewegungen haben in Deutschland nicht mehr ganz so viel Zulauf. „Anders als in den Jahren zuvor ist die Gesamtzahl der Personen im Bereich Salafismus erstmals rückläufig“, teilte die Bundesregierung in einer Antwort auf eine parlamentarische Anfrage des AfD-Abgeordneten Martin Hess und seiner Fraktion mit. Darin war nach aktuellen Trends im islamistischen Extremismus zum Ende des Jahres 2021 gefragt worden. Der Verfassungsschutzbericht, der das Gesamtjahr 2021 abbildet, ist noch nicht veröffentlicht. Zwischen 2017 und 2020 hatte der Inlandsgeheimdienst jeweils einen leichten Anstieg bei der Zahl der [Gruppe 1] verzeichnet.

Ursächlich für den nun beobachteten leichten Rückgang seien unter anderem Vereinsverbote, Haftstrafen gegen Szeneangehörige sowie der Niedergang der Terrormiliz „Islamischer Staat“ (IS). Zudem seien salafistische Missionierungsaktivitäten durch die Corona-Pandemie gebremst worden. Diese hätten sich nun noch weiter in den privaten Bereich verlagert.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Text verknüpft die Gruppe explizit mit **islamistischem Extremismus, Terrorismus (IS), Vereinsverboten, Haftstrafen gegen Szeneangehörige** und **Missionierungsaktivitäten**, die als sicherheitsrelevant und präventiv relevant dargestellt werden – allerdings im Kontext von **Bedrohung und staatlichen Gegenmaßnahmen** (kein positiver Präventionsrahmen).
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft die Gruppe explizit mit islamistischem Extremismus, Terrorismus und Szeneangehörigen, die Haftstrafen erhalten haben, was eine negative Darstellung der Gruppe im Kontext von Kriminalität und Sicherheitsbedrohung darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
237,SYR,"Laut Peci sei dies nicht das erste Mal, dass die Türkei den IS unterstützt habe. Und über die DITIB, die in Deutschland fast 1000 Moscheen betreibe, würde die radikal-islamische Türkei unter Erdogan die Islamisierung Deutschland weiter vorantreiben.

Auf Platz eins landet ein weiterer vereitelter Terror-Anschlag in Deutschland. In Berlin steht gerade ein 29-jähriger [Gruppe 1] vor Gericht, der sich ab 2019 mit konkreten Anschlagsplänen befasst haben soll. Die Anklage geht davon aus, dass er „möglichst viele Menschen töten“ wollte. Der mutmaßliche Terrorist reiste 2014 als „[Andere Gruppe]“ ein und erhielt eine Aufenthaltserlaubnis. Im Frühjahr 2019 soll er sich in einer Chat-Gruppe mit Anhängern des Islamischen Staates immer wieder intensiv über den Bau von Bomben informiert haben. Es ging um Plastiksprengstoff, Paket- und Magnetbomben, Kalaschnikow-Sturmgewehre und Maschinenpistolen.

Laut Berliner Zeitung soll der syrische [Andere Gruppe] im August und September 2019 dann Chemikalien wie Aceton und Wasserstoffperoxidlösung gekauft haben. Substanzen, die zur Herstellung des hochexplosiven Sprengstoffs Triacetontriperoxid (TATP) benötigt werden, das auch bei den Terroranschlägen in Paris benutzt wurde. Erst durch Warnungen eines ausländischen Geheimdienstes sei die Polizei auf die Spur des [Gruppe 1] gekommen. Am 19.11.2019 stürmte die Spezialeinheit GSG 9 der Bundespolizei die Neubauwohnung des [Andere Gruppe] in der Nähe des Rathauses Schöneberg im Berliner Westen und verhaftete ihn.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft die **[Gruppe 1]** explizit mit einem **mutmaßlichen Terroranschlag**, **konkreten Anschlagsplänen**, **Bombenbau** und **terroristischen Aktivitäten** (Chat-Gruppen mit IS-Anhängern, Kauf von Sprengstoffvorprodukten, Verhaftung durch die Polizei). Die Gruppe wird als **Täterin oder Verdächtige** dargestellt, auch wenn die Tat noch nicht gerichtlich bestätigt ist.
**Confidence:** **5**",3,True,CRIME_FRAME_NEG,"Der Absatz beschreibt explizit, wie ein [Gruppe 1] mit konkreten Terroranschlagsplänen in Verbindung gebracht wird, einschließlich des Kaufs von Chemikalien für die Herstellung von Sprengstoffen und der Teilnahme an Chat-Gruppen mit Anhängern des Islamischen Staates.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
238,REFUG,"„Die Zahlen geben uns leider erneut recht: [Andere Gruppe] sind überproportional oft an Messerdelikten beteiligt“, kommentierte der innenpolitische Sprecher der AfD-Fraktion, Markus Wagner, die Statistik: „Das zu ignorieren, heißt Fakten zu ignorieren. Und die Fakten zu ignorieren, heißt Lösungen zu ignorieren.“

Wagner kritisierte vor allem, daß ein großer Anteil der Tatverdächtigen als angebliche „[Gruppe 1]“ erst mit der Masseneinwanderung nach 2015 ins Land kamen. „Wir als AfD haben vor der unkontrollierten Migration der letzten Jahre ebenso gewarnt wie vor der Bildung von Parallelgesellschaften“. (JF)",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Text verknüpft die [Gruppe 1] explizit mit Messerdelikten und Tatverdächtigen, die durch „Masseneinwanderung“ nach 2015 ins Land gekommen sein sollen – eine direkte, generalisierte Kriminalitätszuschreibung.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,Die [Andere Gruppe] wird explizit mit Messerdelikten in Verbindung gebracht und die [Gruppe 1] wird indirekt über die Kritik an der unkontrollierten Migration und der Bildung von Parallelgesellschaften mit Kriminalität und Sicherheitsrisiken assoziiert.,5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
239,TRKD,"[Andere Gruppe]-Gangs terrorisieren Malmö

Zwar will Mounk Terroranschläge nicht relativieren, doch verfällt er in altbekannte Muster. Wie könne man gegen Einwanderung protestieren, wo doch ein polnischer [Andere Gruppe] sich in London einem pakistanischen Terroristen mutig entgegengestellt habe? Zudem würden die meisten [Andere Gruppe] im Westen die dortigen Demokratien aus vollem Herzen unterstützen. Was zweifelhaft bleibt, da auch in Deutschland regelmäßig Tausende [Andere Gruppe] bei Demonstrationen Israel den Tod wünschen, oder die Mehrheit der [Gruppe 1] das autoritäre türkische Verfassungsreferendum stützte.

Auch will Mounk sich nicht von den arabischen Straßenbanden, die Malmö terrorisieren, aus der Ruhe bringen lassen. Gangs aus Iren und [Andere Gruppe] habe es bereits in New York gegeben, doch diese seien durch entschiedene Polizeimaßnahmen bezwungen worden. Doch im heutigen Deutschland, das in kriminellen Banden nur eine „Partyszene“ oder „erlebnisorientierte Jugendliche“ erblickt, ist wohl jede Hoffnung vergebens.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Andere Gruppe]** explizit mit kriminellen Banden („arabische Straßenbanden, die Malmö terrorisieren“) und stellt sie als Quelle von Gewalt und Sicherheitsbedrohung dar, ohne dies zu relativieren oder zu differenzieren.",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit die [Andere Gruppe] mit Kriminalität und Terrorismus, indem er von ""[Andere Gruppe]-Gangs"" spricht, die ""Malmö terrorisieren"", und auch die [Gruppe 1] werden in einem Kontext erwähnt, der ihre Unterstützung für autoritäre Maßnahmen und ihre Teilnahme an Demonstrationen, bei denen Israel den Tod gewünscht wird, thematisiert.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
