testset_id,group,text_block_en,final_human_label,fewshot_label,fewshot_explanation
205,ARAB,"Präsident Abbas verurteilte den Anschlag in Bnei Brak nach Angaben von Wafa. Die Tötung von Palästinensern und [Andere Gruppe] werde ""nur zu einer weiteren Verschlechterung der Lage beitragen"", insbesondere angesichts der anstehenden Feiertage von [Andere Gruppe], Christen und [Andere Gruppe]. Während des muslimischen Fastenmonats Ramadan, der Anfang April beginnt, wird eine weitere Eskalation der Gewalt befürchtet. Unklar ist, ob Israel geplante Erleichterungen für die Palästinenser zum Ramadan nun wieder streicht.

Bei einem Anschlag in der Wüstenstadt Beerscheva waren vor einer Woche bereits vier [Andere Gruppe] getötet worden, in der Küstenstadt Chadera wurden am Sonntag zwei Polizisten erschossen. Beide Anschläge wurden von [Gruppe 1] mit israelischer Staatsangehörigkeit verübt. Alle drei waren Unterstützer der Terrororganisation Islamischer Staat (IS).

Mit dem Anschlag eines Palästinensers nahe Tel Aviv habe sich nun die Sorge bewahrheitet, die Bluttaten könnten Nachahmer aus dem besetzten Westjordanland finden, schrieb die israelische Zeitung ""Haaretz"" am Mittwoch.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Die Gruppe wird explizit als Täterin von Terroranschlägen mit israelischer Staatsangehörigkeit dargestellt, die von einer Terrororganisation (IS) unterstützt werden, was eine direkte Verknüpfung mit Kriminalität, Gewalt und Sicherheitsbedrohung darstellt."
206,HUN,"[Andere Gruppe] will sich der geplanten Kürzung von EU-Fördermitteln für [Gruppe 1] entgegenstellen. Der polnische Ministerpräsident Mateusz Morawiecki sagte am Sonntag vor Journalisten, sein Land werde sich „mit aller Kraft jedem Vorhaben der europäischen Institutionen widersetzen, auf absolut unzulässige Weise einem Mitgliedsland Mittel vorzuenthalten, im vorliegenden Fall [Gruppe 1]“. Die EU-Kommission hatte zuvor vorgeschlagen, wegen Korruptionsvorwürfen 7,5 Milliarden Euro an EU-Hilfen für [Gruppe 1] einzufrieren.

Brüssel wirft [Gruppe 1] unter anderem Korruption, Interessenkonflikte und massive Probleme bei der öffentlichen Auftragsvergabe und der Parteienfinanzierung vor. Eine Gruppe um den rechtspopulistischen Regierungschef Viktor Orban wird verdächtigt, sich zum Schaden des EU-Haushalts zu bereichern. Entscheiden müssten über die Kürzung letztlich die EU-Mitgliedsländer, die Kommission will Budapest aber noch die Möglichkeit zu Reformen geben. [Gruppe 1] hat nach Ansicht des Europaparlaments daher den Status einer Demokratie verwirkt.",CRIME_FRAME_NEG,NO_CRIME_FRAME,"Die Korruptionsvorwürfe und Ermittlungen beziehen sich auf politische und finanzielle Missstände in **[Gruppe 1]** als Staat, nicht auf individuelle Kriminalität oder Sicherheitsbedrohungen im Kontext Deutschlands oder der deutschen inneren Sicherheit. Zudem handelt es sich um einen geopolitischen Konflikt ohne expliziten Bezug zu Deutschland oder einer konkreten Gefährdung der deutschen Sicherheit."
207,JUDE,"Knaan Al S. hat die Augen weit aufgerissen, als fast 50 Journalisten in den Saal 700 im Moabiter Kriminalgericht drängen. Staunend wirkt er, kindlich. „Ich komme aus Syrien, bin 19 Jahre alt, seit drei Jahren in Deutschland“, stellt er sich am Dienstag vor dem Jugendschöffengericht vor. Al S. ist der [Andere Gruppe], der vor zwei Monaten in Prenzlauer Berg zwei Kippa tragende Männer antisemitisch beschimpft und einen von ihnen mit einem Gürtel geschlagen haben soll. Der attackierte 21-jährige [Andere Gruppe] hatte die Szene gefilmt. Der Fall sorgte bundesweit für Empörung.

„Ich habe mich im Recht gefühlt, ich habe ihn geschlagen, ich entschuldige mich dafür“, gibt Al S. in den ersten Sätzen seiner umfassenden Aussage zu. Doch der Fall habe nichts mit einer Kippa und nichts mit Politik zu tun. „Ich hasse weder [Gruppe 1] noch Christen.“

Er habe sich noch nie in seinem Leben politisch geäußert und sei auch nicht streng religiös. Fußball und Schule würden ihn interessieren. Tatsächlich habe er kurz vor der Attacke seinen Cousin, mit dem er unterwegs war, beleidigt – „aus Spaß“. Die Verteidigerin sagt später: „Es haben sich Leute angesprochen gefühlt, die nicht angesprochen waren.“",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft die **[Andere Gruppe]** explizit mit einer mutmaßlichen antisemitisch motivierten Gewaltstraftat (Schlag mit einem Gürtel, Beschimpfung), die von einem Gruppenmitglied begangen und von der Polizei als Tatverdacht ermittelt wird. Die Formulierung *„soll“* und der Kontext des Gerichtsverfahrens bestätigen die direkte Verbindung zu Kriminalität und Ermittlungen."
208,RUS,"Die französischen Behörden beschlagnahmten Dutzende Jachten und Villen, froren Konten ein. Seitdem meiden russische Touristen die Gegend. Ein Großteil der mehr als 2000 [Gruppe 1]-Villen steht leer. Alle Flugverbindungen von Russland nach Frankreich sind eingestellt.

Gilbert Vissian: „Die meisten sind jetzt in die Türkei oder nach Dubai abgehauen. Wir [Andere Gruppe] sind nicht für Putin, aber die [Gruppe 1] fehlen schon. Für unsere Gastronomie ist das schlecht.“

„Putin ist unser Held und Butscha war inszeniert!“",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Absatz thematisiert wirtschaftliche Sanktionen, Fluchtbewegungen und politische Aussagen im Kontext des **russisch-ukrainischen Krieges** (Butscha, Putin) – es liegt **kein Bezug zu innerer Sicherheit, Kriminalität oder Prävention in Deutschland** vor, sondern ein geopolitischer Konflikt ohne Verknüpfung der Gruppe mit Straftaten, Verdacht oder Sicherheitsgefahren."
209,ASYL,"„Das ist ein Versuch, diese Gesellschaft zu verändern, mit dem Sie granatenmäßig Schiffbruch erleiden werden, wenn sie so etwas machen“, konterte Merz. „Wir haben hier Gruppen in Deutschland – in der Regel junge Männer zwischen 20 und 30 Jahren, die hier größte Probleme auslösen. Und wenn sie davor die Augen verschließen und stattdessen so einen Vorschlag machen, werden die Probleme eher größer.“

Gemeint waren Männer wie derjenige, der in Illerkirchberg ein 14-jähriges Mädchen erstochen haben soll. Der mutmaßliche Täter ist ein [Gruppe 1] aus Eritrea. Ein ausreisepflichtiger und verurteilter Vergewaltiger aus Afghanistan kehrte nach Verbüßung seiner Haft wieder in das Dorf zurück. „Migration ist der Elefant im Raum“, sagte de Winter.

Er führte die Frage nach Chancen und Risiken der Einwanderung auf eine Abwägung zurück: Ist es möglich, dass ein Sozialstaat wie der deutsche oder der niederländische auch ein Einwanderungsstaat ist? Oder setzt Einwanderung voraus, dass jeder gewillt ist, seine eigene Lage aus eigenem Antrieb zu verbessern und auch verbessern zu können? „In Amerika hat Barack Obama das Umgekehrte versucht: Ein Einwanderungsland zu einem Sozialstaat zu machen. Es ist nicht gelungen“, sagte de Winter.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**

**Explanation:** Der Absatz verknüpft explizit die **[Gruppe 1]** mit schweren Straftaten (Mord an einem 14-jährigen Mädchen) und einem verurteilten Vergewaltiger, wobei der mutmaßliche Täter als Mitglied der Gruppe identifiziert wird – dies zählt als **CRIME_FRAME_NEG** trotz der allgemeinen politischen Debatte."
210,RUS,"Antwort: Was soll man dazu sagen, das ist ein Ausdruck von Naivität, von Schwäche oder Heuchelei. Man muss ganz klar sehen, dass Russland eine Gefahr darstellt - auch für ganz Europa. Da sind nicht nur militärische Gefahren, sondern es gibt eine hybride Kriegführung, zum Beispiel im Energie- und Ernährungsbereich. Das einzige Mittel ist der gemeinsame Kampf. Wir müssen diesen Sieg gegen Russland gemeinsam erringen. Die finanzielle Unterstützung der Ukraine und die Waffenlieferungen müssen weiter vorangetrieben und die Sanktionen weiter verschärft werden.

Frage: Die Ukraine hat Einreisebeschränkungen für russische Staatsbürger gefordert, die EU-Außenminister haben nun mit einem entsprechenden Beschluss darauf reagiert. Der Bundeskanzler steht Einreisebeschränkungen aber skeptisch gegenüber. Er sagt: «Das ist Putins Krieg.» Man könne nicht alle [Gruppe 1] dafür in Haftung nehmen. Stimmen sie ihm zu?

Antwort: Leider Gottes ist es so, dass Umfragen belegen, dass rund 80 Prozent der Menschen in Russland den Krieg gegen unser Land unterstützen. Leider ist das nicht nur der Krieg von Putin. 200.000 russische Soldaten kämpfen gegen die Ukraine. Auch ihre Familien sagen nichts dagegen, die Bevölkerung insgesamt unterstützt diesen Krieg. Es ist unmöglich, die [Gruppe 1] in gute und schlechte [Gruppe 1] zu unterteilen. Es ist für uns unerträglich, dass ein Teil der [Gruppe 1] bei uns mordet und vergewaltigt und der andere Teil macht sich ein schönes Leben im Westen, macht Urlaub, Dolce Vita. Es muss eine kalte Dusche her für die russische Gesellschaft und zwar in der Form des Visa-Verbots für Touristen und Studenten.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text thematisiert zwar Gewalt (Mord, Vergewaltigung) und Kriegshandlungen, bezieht sich aber ausschließlich auf **russische Staatsbürger als Gruppe im Kontext des Ukraine-Kriegs** – ein **geopolitischer Konflikt außerhalb Deutschlands** ohne expliziten Bezug zur deutschen inneren Sicherheit oder Kriminalität. Selbst die Erwähnung von Gewalt (z. B. „ein Teil der [Gruppe 1] mordet“) bezieht sich auf **Kriegsverbrechen im Ausland** und nicht auf Straftaten in Deutschland. Zudem wird die Gruppe nicht als Täter oder Sicherheitsrisiko für Deutschland dargestellt, sondern als **Opfer von Sanktionen** (Visa-Verbote)."
211,REFUG,"Nach dem Verzicht ist vor dem Verzicht

Gut vorstellbar wäre auch eine woke Single-Frau mittleren Alters, die ihre Mitbürger dazu ermuntert, es ihr gleich zu tun und möglichst viele [Gruppe 1] aufzunehmen, damit Platz und Geld für alle da ist. Nur viele [Andere Gruppe] werden dann wahrscheinlich wieder außen vor bleiben – denn im Gegensatz zu den deutschen Lemmingen werden sie sich nicht die Butter vom Brot oder das Lammfleisch von der Yufka nehmen lassen – und weiterhin die Hand aufhalten.

Für den Rest wird es heißen, „wir alle“ müssen „zusammenhalten” und „gemeinsam sparen”, damit wir überhaupt noch irgendwie durchs Leben kommen. Alternativ wäre auch denkbar, dass wir alle zusammen aufgrund der fortschreitenden Islamisierung in die Moschee gehen, auf Schweinefleisch verzichten und im Schwimmbad getrennt baden müssen (als Frau natürlich im Burkini). Diebe müssen sich dann solidarisch die Hand abhacken oder Frauen sich steinigen lassen. Wie dem auch sei, wir werden in Zukunft immer öfter aus den verschiedensten Gründen „ganz solidarisch verzichten“ müssen – sei es für die Freiheit, die Demokratie, den Frieden oder auch alles zusammen. Nach dem Verzicht ist vor dem Verzicht.",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft die **[Gruppe 1]** explizit mit einer generalisierten gesellschaftlichen Bedrohung (z. B. „fortschreitende Islamisierung“, „Moschee“, „Burkini“, „Steinigung von Frauen“) und assoziiert sie mit einer *expliziten* Sicherheits- und Ordnungsgefährdung für Deutschland (z. B. „Verzicht auf Freiheit/Demokratie“, „Parallelgesellschaften“, implizite Gewaltlegitimation durch „Solidarität“ mit schariaähnlichen Strafen). Die Darstellung ist **negativ** und konstruiert eine kollektive Bedrohung der inneren Sicherheit."
212,JUDE,"Zuvor war Kritik laut geworden, nachdem vergangene Woche erkennbar jüdische Passagiere am Flughafen aufgehalten worden waren (F.A.Z. vom 6. Mai). Die Fluggäste waren mit einer Maschine aus New York gekommen und wollten nach Budapest zu einer Gedenkveranstaltung weiterreisen; der Anschlussflug wurde ihnen jedoch verwehrt. Ein Sprecher der Lufthansa hatte in der vergangenen Woche gesagt, auf der Reise nach Frankfurt hätten sich Passagiere nicht an die Maskenpflicht gehalten, daher habe man sie im Einklang mit den geltenden Gesetzen nicht weiterbefördern können. Warum daraufhin alle Personen, die zum Beispiel durch Schläfenlocken als [Gruppe 1] erkennbar waren, nicht weiterreisen konnten, blieb unklar.

Die Lufthansa prüfe den Vorfall. Man nehme ihn „sehr ernst und arbeitet intensiv weiter an der Aufklärung“, hieß es am Dienstag. Ein Fluggast sagte der F.A.Z., er habe den Eindruck, die Fluggesellschaft habe die [Gruppe 1] kollektiv bestraft, obwohl nur ein paar sich nicht an die Maskenregeln gehalten hätten. Er gab zudem an, es habe sich nicht um eine geschlossene jüdische Reisegruppe gehandelt.

Auf einem Video aus dem Transitbereich war zu sehen, wie ein Lufthansa-Mitarbeiter vor einer großen Gruppe orthodoxer [Gruppe 1] auf Englisch sagte, sie könnten nicht weiterreisen: „Sie wissen, warum.“ Ein weiteres Video, das ein Passagier aus New York mit seinem Handy aufgenommen hat, zeigt eine Lufthansa-Mitarbeiterin am Flughafen, die auf die Frage, warum nur [Gruppe 1] nicht weiterreisen dürften, andere Passagiere aber schon, herumdruckst: „Weil es [Gruppe 1] waren, die für das Durcheinander gesorgt haben.“ – „Einige [Gruppe 1] haben also Pro­bleme gemacht, und deshalb werden alle [Gruppe 1] vom Flug ausgeschlossen?“, fragt daraufhin ein Fluggast im Video. „Nur für diesen Flug“, antwortet die Mitarbeiterin.",NO_CRIME_FRAME,NO_CRIME_FRAME,"**Label:** **NO_CRIME_FRAME**
**Explanation:** Der Text beschreibt eine diskriminierende Praxis der Lufthansa, die explizit als kollektive Bestrafung einer ethnisch-religiösen Gruppe dargestellt wird – ohne dass diese mit konkreter Kriminalität, Sicherheitsbedrohung, Verdacht oder Ermittlungen verknüpft wäre. Die Gruppe wird als Opfer von Willkür und struktureller Diskriminierung gezeigt, nicht als Täter oder Sicherheitsrisiko."
213,RUS,"Das Verteidigungsministerium in Kiew widersprach unterdessen Spekulationen westlicher Medien und Militärvertreter, wonach im Winter an den Fronten eine Kampfpause eintreten könnte. „Wer über eine mögliche „Pause der Feindseligkeiten“ wegen der Minustemperaturen im Winter spricht, hat vermutlich noch nie im Januar ein Sonnenbad an der Südküste der Krim genommen“, erklärte die Behörde über Twitter.

Kiew: [Gruppe 1] bauen Stellungen aus und stehlen Fahrräder

Nach ihrem Rückzug auf das Ostufer des Flusses Dnipro bei Cherson in der Südukraine bauen russische Soldaten dort nach Angaben aus Kiew neue Abwehrstellungen aus. Gleichzeitig seien sie etwa im Bezirk Kachowka vermehrt dazu übergegangen, Fortbewegungsmittel der Zivilbevölkerung zu stehlen, teilte der ukrainische Generalstab in Kiew am Sonntag mit.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Die Kriminalität (Fahrraddiebstahl) wird zwar erwähnt, aber **nicht explizit mit der Gruppe verknüpft** – die Täterschaft wird russischen Soldaten zugeschrieben, die nicht als Mitglied der [Gruppe 1] dargestellt werden. Zudem handelt es sich um einen **Kriegskontext außerhalb Deutschlands** ohne Bezug zur deutschen inneren Sicherheit."
214,USA,"Julius Webster sitzt im Gefängnis von Marion County ein

Schließlich versuchte sich der junge [Gruppe 1] damit rauszureden, dass es nicht seine eigene Schultasche, sondern die seiner Cousine gewesen sei. Auch das stellte sich als Lüge heraus. Die Verwandte berichtete den Beamten, dass sie von Webster gebeten worden sei, die Tasche zum Unterricht mitzunehmen. Im Inneren des Gepäckstücks wurde eine geladene Kleinkaliberpistole Taurus TX22 gefunden.

Dass der Heranwachsende nun doch zugab, eine Waffe mit zum Schulgebäude genommen zu haben und behauptete, dass er die Pistole in einem Graben gefunden hatte, half ihm nicht, einen Knast-Aufenthalt zu umgehen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz beschreibt ein Gruppenmitglied explizit als Täter einer Straftat (illegale Bewaffnung mit einer geladenen Pistole) und verknüpft es mit Lügen gegenüber Behörden sowie Ermittlungen."
215,ITA,"Die Polizisten reagierten sofort und nahmen den Mann aus dem Landkreis Ebersberg fest. Nach Abschluss der polizeilichen Maßnahmen wurde er wieder entlassen. Ihn erwartet eine Anzeige wegen sexueller Belästigung.

[Gruppe 1] attackieren Wiesn-Polizisten und wollen sich dann gegenseitig befreien

12.10 Uhr: Am Montagabend lief plötzlich ein 28-jähriger [Gruppe 1] auf eine Gruppe Polizisten auf der Wiesn zu, umklammerte eine Polizistin und versuchte, sie zu Boden zu reißen. Als die weiteren Beamten den Mann festnahmen, leistete er Widerstand und bekam dabei Unterstützung.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Ein Gruppenmitglied wird explizit als Täter einer körperlichen Gewaltstraftat (Angriff auf Polizisten, Widerstand gegen Festnahme) dargestellt und mit konkreten Ermittlungsmaßnahmen (Festnahme, Anzeige) verknüpft."
