testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label
143,632712823dd49b919c0cbd1b,3,JUDE,"Der Brief lässt keinen Zweifel an der antisemitischen Gesinnung des Schreibers. „[Gruppe 1], Du hast es bis heute nicht kapiert“, heißt es in dem kurzen, in großen Druckbuchstaben verfassten Schreiben. Und weiter: „Pass gut auf, auf Dich und Deine Familie auf.“ Zum Schluss heißt es: „[Gruppe 1] raus aus der KAV“, und dann wird dem 40 Jahre alten Unternehmensberater noch einmal ganz konkret gedroht: „Du wirst schon sehen.“

Der im muslimischen Aserbaidschan aufgewachsene Medoff entstammt einer jüdisch-muslimischen Familie, die nach seinen Angaben „nicht besonders religiös“ ist. Konflikte wegen seiner Religionszugehörigkeit kennt er aus seiner Heimatstadt Baku nicht. [Gruppe 1] zu sein, sei dort nichts Besonderes. Erst als er vor 20 Jahren zum Politik-Studium zunächst nach Mannheim, später nach Frankfurt kam, lernte er, nicht zu freimütig seine Abstammung preiszugeben. Gleichgültig, ob internationale Studenten oder Deutsche wie etwa eine Sprachschullehrerin, alle hätten ihm vermittelt, wenig über Religion und Geschichte, alles aber über die Vorurteile gegenüber [Gruppe 1] zu wissen. Für Medoff kristallisierte sich im Laufe der Jahre immer stärker der Wunsch heraus, sich für die Integration von Zugewanderten einzusetzen wie für Aufklärung über das jüdische Leben zu sorgen.

„Ich hatte von Anfang den Wunsch, mich zu integrieren“, sagt er. Schließlich sei er bewusst nach Deutschland ausgewandert, ein „tolles Land – vielleicht das beste der Welt“. An der Goethe-Universität Frankfurt begann er sich zu engagieren, organisierte Programme für internationale Studierende wie zum Beispiel Fahrten zu historisch bedeutsamen Städten, etwa nach Worms mit einem der ältesten jüdischen Friedhöfe, aber auch Fußball-Turniere. Seine Lehre: „Ethnisch gemischte Teams funktionieren besser.“ Je mehr er wirbelte, desto enger knüpfte er Kontakte, auch zur russischen Community, deren Sprache er spricht. Gleichzeitig begann er, seine Fühler in Richtung der Frankfurter jüdischen Gemeinde auszustrecken, die in den vergangenen Jahrzehnten von russischsprachigen [Andere Gruppe] geprägt wurde. Er ist kein Mitglied, pflegt aber den Kontakt.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
144,632712903dd49b919c12db6f,80,UKR,"+++ 09:42 Moderator nennt [Gruppe 1] im russischen Fernsehen ""satanische Nazis"" +++

Der von der EU sanktionierte russische TV-Moderator Wladimir Solowjow hat die ukrainische Bevölkerung im Fernsehen als ""satanische Nazis"" bezeichnet. Ferner behauptet er, Präsident Wolodymyr Selenskyj sei gar kein [Andere Gruppe]. Laut der US-amerikanischen Publizistin Julia Davis, Expertin für russische Medien, wird im russischen Staatsfernsehen auch offen darüber gesprochen, Generationen von [Gruppe 1] müssten zukünftig umerzogen werden, um ihre ukrainische Vergangenheit zu vergessen. Der Rest der Bevölkerung werde sterben müssen. Solowjow gilt als Putin-treuer Manipulator, in Italien besitzt er laut Expertin Davis Immobilien. Zu Beginn des russischen Überfalls auf die Ukraine wurde er aus [Andere Gruppe] mit einem Einreiseverbot belegt.

+++ 09:21 Russland: Haben ukrainischen Militärkonvoi zerstört +++",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
145,63397e3d4b5310266e09da45,1,REFUG,"[[Wien – ][Was für ein furchtbares Martyrium musste Leonie (13) über sich ergehen lassen? Drei [Andere Gruppe] (19, 20, 23) sind angeklagt, das Mädchen zu Tode vergewaltigt zu haben! Die [Gruppe 1] stehen derzeit in Wien vor Gericht.]]

[[Wie brutal das Trio vorging, offenbart jetzt der Obduktionsbericht. ]]",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
146,632712703dd49b919c05f20b,12,ARAB,"Klemm muss unwillkürlich schmunzeln, während er sich an seine Narrenstreiche erinnert. „Aber glauben Sie, ich wäre bei den Genossen auf Empörung gestoßen? Sie haben mich nicht rausgeschmissen, sondern meine Ansichten als bedenkenswert gepriesen! Von Ausschluss keine Rede!“

Das nächste Kapitel seiner Geschichte ist Joachim Klemm erkennbar unangenehm. „Ich schäme mich ein bisschen. Ich habe es dann nämlich mit Rassismus probiert. Ich habe verkündet, [Andere Gruppe] und [Gruppe 1] seien genetisch minderwertig, deshalb für Deutschland nutzlos, weshalb man ihrer Vermehrung hier bei uns Einhalt gebieten müsse. Ich habe das auch schriftlich an rechte Postillen geschickt, die es prompt abdruckten.“

Ratloser Meinungsmacher",NO_CRIME_FRAME,NO_CRIME_FRAME,victim ,,NO_CRIME_FRAME,NO_CRIME_FRAME
147,635003e339f02e100c06e155,5,DZA,"Das ist nichts für schwache Nerven! ""Gangs of London"" meldet sich am 20. Oktober mit der zweiten Staffel zurück. Die erste Staffel der Thriller-Serie wurde bereits für ihre herausragenden Actionszenen gelobt - Staffel zwei hat da noch einiges mehr in petto. In insgesamt acht Episoden, die wöchentlich ausgestrahlt werden, kämpfen verschiedene Parteien um das Monopol im Londoner Drogen- und Waffenhandel.

Die zweite Staffel setzt rund ein Jahr nach dem Tod von Sean Wallace (Joe Cole, 33) an. Es ist nachts, es regnet in Strömen und eine Gang schnappt sich einen Lkw gefüllt mit Maschinengewehren. Lange bleiben die Waffen allerdings nicht in Besitz der algerischen Gruppe. Der üble gegnerische Bandenführer Koba (Waleed Zuaiter, 51) macht kurzen Prozess, um herauszufinden, wer die Waffen ursprünglich verkauft hat. Mit seiner brutalen Art setzt er die [Gruppe 1] außer Gefecht.

Eine neue Führungsmacht beherrscht die Londoner Unterwelt",NO_CRIME_FRAME,NO_CRIME_FRAME,TV,,NO_CRIME_FRAME,NO_CRIME_FRAME
148,6327128a3dd49b919c103ebb,8,RUS,"— Андрей (@frmPFHOYKhUBtUL) March 4, 2022

Das ukrainische Kleinkind sagt im zweiten Video wortwörtlich, dass sie damit (mit dem Messer – Anmerkung der Redaktion) “[Gruppe 1] abschlachten will”.

Archiv: Gregor Gysi über den Konflikt in der Ukraine (2014)",NO_CRIME_FRAME,NO_CRIME_FRAME,,Thinking of crime??,NO_CRIME_FRAME,NO_CRIME_FRAME
149,6327129c3dd49b919c1772f5,4,,"Unter einem riesigen und schützenden Dach hatte das weltweit einzige Exemplar einer Antonow An-225 gestanden. Die ""Mriya"", wie der Frachtflieger mit seinen sechs Triebwerken auch genannt wird, was auf Ukrainisch so viel wie ""Traum"" bedeutet, war einst das fliegende Wahrzeichen der Ukraine, ein technologisches Wunderwerk des Landes.

Das für Wartungsarbeiten geparkte Flugzeug war bei der zweiten Angriffswelle der [Gruppe 1] auf dem internationalen Fracht- und Antonow-Werksflughafen am letzten Februar-Wochenende in Brand geraten. Erste Aufnahmen des russischen Staatsfernsehen bestätigten die schlimmsten Befürchtungen: Das 84 Meter lange Flugzeug mit einer Spannweite von 88 Metern war sehr schwer in Mitleidenschaft gezogen.

""Damaged beyond repair""",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
150,632712733dd49b919c06d022,9,,"WELT: Aber hat, mit Freud zu sprechen, nicht auch das Realitätsprinzip begonnen, sich wieder zu etablieren? Der Verschwörungstheoretiker Alex Jones wurde gerade von Geschworenen in Texas wegen seiner Lügen zu einer hohen Geldstrafe verurteilt …

Andersen: Ja, 45 Millionen Dollar hier, 45 Millionen Dollar da, irgendwann wird er nicht mehr superreich, sondern nur noch schwerreich sein. Sie haben schon recht: Das Realitätsprinzip ist nicht tot. Die amerikanischen Gerichte haben sich — wie schon in der Wahl von 2020 — als Bollwerk erwiesen, trotz aller Versuche Trumps, seine Anhänger zu Richtern zu ernennen. Auch konservative Richter halten am Realitätsprinzip fest, im Unterschied zum Pöbel. Außerdem sage ich — oder der Optimist in mir — immer wieder: Die verblendeten [Gruppe 1], so furchteinflößend sie sein mögen, sind immer noch eine Minderheit. Ein Drittel vielleicht.

WELT: Andererseits war die erste Reaktion darauf, dass das FBI Trumps Anwesen auf Mar-a-Lago durchsucht hat, ein Aufruf zum Bürgerkrieg. Die Durchsuchung von Mar-a-Lago hat ein altes Narrativ bekräftigt: Trump als Opfer, das stellvertretend für seine Anhänger von der Ostküstenelite und dem „Deep State” gejagt wird. Darauf aufbauend kursiert unter rechten [Gruppe 1] eine neue Lügengeschichte: Bewaffnete Beamte des Finanzministeriums, heißt es, werden in jedes Heim einbrechen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
151,632712953dd49b919c148e4c,3,ISR,"Mit dem Flaggenmarsch wollen die Teilnehmer an die israelische Besetzung von Ostjerusalem im Sechstagekrieg 1967 erinnern.

Angespannte Lage in Jerusalem am Sonntag. Beim umstrittenen Flaggenmarsch ultranationalistischer [Gruppe 1] gab es zahlreiche Verletzte und Festnahmen. Nach offiziellen Angaben beteiligten sich rund 70.000 Menschen an dem Marsch durch die Altstadt von Jerusalem. Auch im Westjordanland und im Gaza-Streifen kam es am Sonntag zu Gewaltausbrüchen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,war,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
152,6375cf0d174fcb0de501d039,10,RUS,"Vier Deutsche an Bord der Maschine

Die Opfer kamen aus zehn Ländern, vier davon aus Deutschland. Da die meisten [Andere Gruppe] waren, findet der Prozess dort statt. Hunderte Angehörige wollen bei der Urteilsverkündung zugegen sein, davon etwa 80 aus Australien. Keiner wagt vorher zu sagen, wie das Urteil lauten wird. Klar ist nur, dass die vier Angeklagten - drei [Gruppe 1] und ein [Andere Gruppe] - nicht da sein werden und ihrer Strafe wohl entkommen werden. Alle vier sollen in Russland sein. ""Das Land darf eigene Bürger nicht ausliefern"", sagt Marieke de Hoon, Dozentin für internationales Strafrecht an der Universität von Amsterdam.

Die Angeklagten hatten damals hohe Funktionen bei den prorussischen Separatisten in der Ostukraine: Igor Girkin war einst russischer Geheimdienstoffizier und Kommandant der Separatisten im Donbass, genannt ""Strelkow"". Sergej Dubinski, ein früherer russischer Offizier und Stellvertreter Girkins. Oleg Pulatov wiederum war Dubinskis Assistent. Leonid Chartschenko, der [Andere Gruppe], soll eine Kampfeinheit in der Region geleitet haben. Sie sollen der Anklage zufolge das Luftabwehrgeschütz vom Typ Buk besorgt haben und für den Abschuss der Rakete verantwortlich sein. Die Anklage lautet auf Mord in 298 Fällen. Die Staatsanwaltschaft forderte lebenslange Haftstrafen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,NO_CRIME_FRAME
153,HNA_added_38a9a58a160ea2f0846dbc9ec6611609d62283b4_,9,ISR,"Israelische Medien berichteten, dass israelische und türkische Sicherheitskräfte am Freitag auf Istanbuls Straßen nach Angreifern fahndeten. [Andere Gruppe] und türkische Rekruten suchten um jeden Preis nach [Gruppe 1]. Die Zeitung „Haaretz“ meldete, dass mehrere Zellen gleichzeitig an Angriffen arbeiteten. Für Sicherheitskräfte könne es deshalb schwierig werden, alle Anschläge zu vereiteln.

Israel hat eigenen Angaben zufolge in jüngster Zeit mehrere Angriffspläne Teherans verhindert - darunter auch ein Attentat auf einen US-General in Deutschland. Nach Informationen mehrer Medien halten sich derzeit rund 2000 [Gruppe 1] in der Türkei auf. dpa",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG
154,632712743dd49b919c07096a,57,RUS,"Stellen Sie auch eine gewisse Frustration in der Bevölkerung fest darüber, dass der Krieg schon so lange dauert und es bei der Rückeroberung dieser Gebiete kaum Fortschritte gibt?

Nein, die Leute sind wütend darüber, dass die [Gruppe 1] diesen völlig ungerechtfertigten Krieg vom Zaun gerissen haben und täglich unsere Städte bombardieren. Wir kennen die Stärke des Feindes. Deshalb geben wir unserer Armee auch nicht die Schuld dafür, dass sie nicht erfolgreicher ist.

Frau im Zug",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
155,632712823dd49b919c0ca6b0,5,ISLMST,"Aufenthalt von Kriminellen in Deutschland beenden

Dort sorgten Polizeivollzugsbeamte Hand in Hand mit Mitarbeitern der Ausländerbehörde dafür, dass der Aufenthalt von Kriminellen in Deutschland beendet werde. Seitdem habe man insgesamt mehr als 1200 Personen abgeschoben. „Darunter waren gefährliche [Gruppe 1], Mörder, Gewaltverbrecher und zahlreiche Schwerstkriminelle, auf deren Aufenthalt unsere Gesellschaft dauerhaft verzichten kann“, so der Unionspolitiker.

Nach seinen Angaben kamen auf jede „Person mit Sicherheitsbezug“ im Regierungsbezirk Darmstadt im Durchschnitt etwa 23 Straf- und Ermittlungsverfahren. In Kassel und Gießen hatte sich jeder abgeschobene Täter im Durchschnitt in etwa 16 Verfahren zu ver­antworten. Die Arbeitsgemeinschaften konzentrierten sich zunächst auf die Fälle, in denen die Gefahr wiederholter Straftaten besonders groß oder die Sicherheit der Bundesrepublik gefährdet sei, erklärte Beuth.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
156,KN-doc7kcn2kr7cnompxip3um,2,UKR,"Es war die blutigste Woche in Israel seit 16 Jahren. Elf Menschen sind bei insgesamt drei Anschlägen getötet worden - so viele waren zuletzt bei einem Selbstmordanschlag in Tel Aviv im April 2006 ums Leben gekommen. Nach dem jüngsten Anschlag in Bnei Brak bei Tel Aviv mit fünf Todesopfern drang Israels Armee in der Nacht zu Mittwoch in den Wohnort des mutmaßlichen palästinensischen Täters ein. In dem Ort Dschabed nahe der Palästinenserstadt Dschenin seien sechs junge Männer festgenommen worden, berichtete die palästinensische Nachrichtenagentur Wafa.

Am Dienstagabend hatte ein 27-jähriger Palästinenser in Bnei Brak mit einem Sturmgewehr des Typs M16 das Feuer auf Passanten eröffnet. Er wurde daraufhin von Polizisten erschossen. Unter den Todesopfern waren ein Polizist - ein christlicher [Andere Gruppe] - sowie zwei [Gruppe 1]. Die beiden anderen Opfer waren Einwohner der mehrheitlich strengreligiösen Stadt Bnei Brak - einer hatte den Berichten zufolge seinen zweijährigen Sohn auf dem Arm, der unverletzt blieb.

In einer Videobotschaft lobten Mitglieder der palästinensischen Al-Aksa-Brigaden in Dschenin den Anschlag. Einer von drei Vermummten kündigte darin auf Hebräisch einen ""Krieg im ganzen Staat Israel"" an. Die Al-Aksa-Brigaden sind der militärische Arm der Fatah-Bewegung von Palästinenserpräsident Mahmud Abbas. Es handelt sich um ein lockeres Netzwerk ohne klare Hierarchie, örtliche Gruppierungen agieren oft auf eigene Faust.",NO_CRIME_FRAME,NO_CRIME_FRAME,war/victim ,,NO_CRIME_FRAME,NO_CRIME_FRAME
157,632712953dd49b919c14afc3,19,ITA,"Schock in Italien: Mitten in einer belebten Einkaufstraße hat ein 32-jähriger [Gruppe 1] in der Region Marken einen afrikanischen Straßenhändler totgeschlagen. Niemand griff ein, niemand half, stattdessen haben einige Passanten den Mord sogar mit ihren Mobiltelefonen gefilmt, berichtet RND-Korrespondent Dominik Straub.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
158,632712c33dd49b919c26d940,4,MUSL,"Schwedische Wahlforscher und politische Beobachter hatten die straff islamische Partei offensichtlich nicht auf dem Radar und zeigten sich zunächst erstaunt über den völlig unerwarteten Erfolg der Partei. Allein auf weiter Flur: Die Zeitung Dagens Nyheter, die schon Tage vor der Schweden-Wahl auf den blinden Fleck in den Umfragen hingewiesen hatte.

Die Überraschung schlug jedoch sehr schnell in Besorgnis um, als klar wurde, wofür die Nyans und ihr Personal stehen: Parteichef Mikail Yüksel hatte sich in der Vergangenheit öffentlich als loyaler Anhänger des türkischen Präsidenten Recep Tayyip Erdogan hervorgetan. Wegen des Verdachts der Zusammenarbeit mit den faschistisch-nationaltürkischen Nationalisten der „Grauen Wölfe“ war er bereits von der schwedischen Zentrumspartei, für die er 2018 kandidiert hatte, ausgeschlossen worden. Einer von Yüksels Parteigängern hatte unter anderem gegen die autochthonen Schweden gehetzt und behauptet, [Gruppe 1] könnten in Schweden ohne Gerichtsverfahren oder Nachweis ihrer Schuld ins Gefängnis kommen. Andere hatten in sozialen Medien den immanenten islamischen Hass gegen [Andere Gruppe] freien Lauf gelassen.

Auch den multi-kulti-besoffenen Linken in Schweden dämmerte es zum Ende des Wahlkampfs, dass sich ihre Schutzbefohlenen [Gruppe 1] ihrem Zugriff längst schon entzogen haben und sich ihrer Stärke klar geworden sind. So jammerte die ehemalige sozialistische Abgeordnete Amineh Kakabaveh und warnte vergeblich vor „Nyans” als einer islamistischen Organisation, die „antidemokratisch und antifeministisch” sei.",NO_CRIME_FRAME,CRIME_FRAME_NEG,victim ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
159,632712a13dd49b919c197d22,5,REFUG,"Durch diese Kooperation seien seit der Gründung des GTAZ im Jahr 2004 schon 21 terroristische Anschläge verhindert worden, betont die SPD-Politikerin am Mittwoch bei ihrem ersten Besuch in dem Zentrum in Berlin. Die neue Bundesregierung wolle an der wertvollen Kooperation deshalb ""unbedingt unter jeden Umständen festhalten"".

Im GTAZ tauschen sich Geheimdienste und Polizeibehörden regelmäßig zu aktuellen Gefährdungen und einzelnen gewaltbereiten [Andere Gruppe] aus. Neben einer täglichen Lagebesprechung gibt es verschiedene Arbeitsgruppen. In einer von ihnen wird beispielsweise über den aufenthaltsrechtlichen Status einzelner ausländischer Gefährder gesprochen und über Möglichkeiten, diese abzuschieben. Auch das Bundesamt für Migration und [Gruppe 1] (Bamf) ist beteiligt.

Neue rechtliche Basis angestrebt",CRIME_FRAME_POS,CRIME_FRAME_POS,,,CRIME_FRAME_POS,CRIME_FRAME_POS
