testset_id,article_id,par_index,group,text_block_en,label_robin,label_hamid,label_marmee,notes_robin,notes_hamid,notes_marmee
258,6327129b3dd49b919c16f130,32,ISLMST,"Bundesweite Sieben-Tage-Inzidenz steigt auf 458,5: Das Robert Koch-Institut meldet 123.097 Neuinfektionen binnen 24 Stunden – 17.257 mehr als vor einer Woche. Unterdessen machen mehrere Bundesländer offenbar Druck auf die Regierung, schärfere Maßnahmen zu ermöglichen.

Radikale [Gruppe 1] töten 132 Zivilisten in Mali: Bei mehreren Angriffen in Mali haben Mitglieder einer islamistischen Miliz der Regierung zufolge mehr als 130 Menschen getötet. Terrorgruppen machen dem Land seit Jahren zu schaffen.

Ein Toter bei Unwetter in Bayern: Der Zugverkehr in der Region wurde eingestellt, der Raum Moosburg hat keinen Strom – in Bayern hat ein Unwetter schwere Schäden angerichtet. Dabei ist ein Mensch gestorben, die Angaben zur Zahl der Verletzten variieren.",,,,,,
259,6327129e3dd49b919c185756,8,ARAB,"Bereits am vorigen Dienstag hatte es einen Anschlag in der Wüstenstadt Beer Schewa im Süden Israels gegeben. Dabei waren vier Menschen Opfer eines Messerattentäters geworden. Am Sonntag wurden bei einem Angriff von zwei mit Gewehren bewaffneten Männern in Hadera in Zentralisrael zwei jungen Grenzpolizisten getötet und mehrere weitere Menschen verletzt worden. Auch in diesen beiden Fällen wurden die Attentäter an den Tatorten getötet. Die Angreifer waren jeweils arabische [Andere Gruppe], die sich zum sogenannten Islamischen Staat bekannt hatten. Ob es eine direkte Verbindung zwischen den Fällen gibt, ist bislang unklar.

Die Stimmung in Israel ist nach den drei Anschlägen aufgeheizt. Am Tatort in Bnei Brak riefen Schaulustige ""Rache"" und ""Tod den [Gruppe 1]"". Einige schmähten Premierminister Naftali Bennett als ""Schwächling"", in dessen heterogener Acht-Parteien-Koalition auch eine arabische Partei sitzt. Bennett, der sich mit einer Corona-Infektion in Quarantäne befindet, rief noch am späten Dienstagabend eine Runde von Ministern und Sicherheitsexperten zu einer Krisensitzung zusammen.

",,,,,,
260,achse_added_c3a0279d73e47536aa92d1bcd86336692f9f0792_,15,MUSL,"Weltweit gehen [Gruppe 1] in Massen auf die Straße, um dagegen zu demonstrieren, dass Mohamed gezeichnet, kritisiert und veralbert wird. Warum gehen [Gruppe 1] nicht mindestens in ebenso großer Weise auf die Straße, wenn im Namen Mohamds gemordet und Köpfe abgeschnitten werden?

Liebe [Gruppe 1], sagt Euer Glaube etwa, dass es perverser ist, ein Bild von Mohamed zu malen, als einem Menschen zu ermorden oder ihm bestialisch den Kopf abzuschneiden? Wenn das Euer Glaube ist, wenn der muslimische Protest gegen die Morde im Namen des Islams nicht größer ist als der Protest gegen die Kritiker und Spötter des Islams, dann ist der Islam verabscheuungswürdig.

Der Islam hat massive Probleme. Die Probleme sind jedoch nicht Karikaturisten, Kritiker und Spötter, sondern all die [Gruppe 1], die im Namen ihres Gottes Hass verbreiten und Gewalt ausüben, sowie all die [Gruppe 1], die dazu schweigen oder die Taten gar rechtfertigen. Nicht die Spötter des Islams gehören kritisiert, sondern die Eiferer des Islams.",,,,,,
261,Focus_added_64891d5b5057dcadbdc31afacc23d3a57e622b9c_,21,RUS,"Ukrainischer Botschafter gegen Asyl für Kriegsdienstverweigerer

Der neue ukrainische Botschafter in Berlin, Oleksii Makeiev, hat vor der Aufnahme russischer Kriegsdienstverweigerer gewarnt. «Es wäre falsch von Deutschland, russische Deserteure aufzunehmen», sagte der der «Bild am Sonntag». Er nannte diese [Gruppe 1] ein Sicherheitsrisiko.

Die [Andere Gruppe] vor der vom russischen Präsidenten Wladimir Putin angeordneten Teilmobilmachung seien «junge Männer, die nichts bereuen», sich aber vor dem Militärdienst drücken wollten, sagte der Makeiev. Die Bundesregierung hatte Mitte Oktober erklärt, die Entscheidungspraxis des Bundesamtes für Migration und [Andere Gruppe] zur Aufnahme russischer Kriegsdienstverweigerer werde aktuell überprüft.",,,,,,
262,632712b33dd49b919c205fc5,14,ISLMST,"Verlesen wurde auszugsweise auch ein Brief der Mutter des mutmaßlichen Anstifters, die sich zu einer Zeugenaussage nicht in der Lage sah. Sie habe Angst, sei körperlich und psychisch am Ende. „Mein Sohn ist tot in meinem Herzen, ich möchte mit diesem Individuum nichts mehr zu tun haben.“ Das Gericht verzichtete daraufhin auf eine Aussage der Frau.

Die Bluttat in der Kirche fiel damals in eine Serie islamistischer Terrortaten, die sich noch weiter fortsetzte. Im November 2015 ermordeten [Gruppe 1] bei einer koordinierten Anschlagsserie in Paris 130 Menschen und beim Nationalfeiertag am 14. Juli 2016, kurz vor der Attacke auf den Priester, starben in Nizza 86 Menschen, als ein Attentäter mit einem Lkw in eine Menschenmenge raste. Die schweren Attacken wühlen die Menschen in Frankreich wieder auf, seit im September 2021 der Prozess um die verheerenden Anschläge in Paris begann. dpa

",,,,,,
263,Tagesspiegel_added_320ece0a8c91625c11a8db1303d0f24679d6651c_,1,ARAB,"

Dem ersten Mann, der nach einer Waffe greift, wollten sie ins Bein schießen. Und dann sofort abhauen. So hatte sich das Amir, wie er genannt werden will, damals gedacht. „Ich will keinen Ärger“, sagt er. „Doch diese [Gruppe 1] verstehen das nicht.“ So sei er gezwungen gewesen, Härte zu zeigen.

Der Mann, der offenbar bereit war, den Boss eines Berliner Clans niederschießen zu lassen, trägt leicht ergraute Locken. Fast 20 Jahre arbeitete Amir als Handwerker für eine Baufirma. An den Wochenenden besuchte er Bordelle. Die waren immer mit Männern überfüllt, halb Europa schien in Berlin nach käuflichem Sex zu suchen. Amir kündigte vor einigen Jahren seinen Job und mietete an einer vielbefahrenen Kreuzung eine Erdgeschoss-Wohnung mit großem Bad. Die laute Ecke passte gut, die Räume waren ja nicht zum Wohnen gedacht.",,,,,,
264,634bacccad475c4f7702ddc2,1,ISLMST,"

Am heutigen Sonntag jährt sich der Mord an Samuel Paty zum zweiten Mal. Der Geographie- und Geschichtslehrer einer Mittelschule im Pariser Vorort Conflans-Sainte-Honorine war 2020 von einem [Gruppe 1] enthauptet worden, weil er in einer Stunde über Meinungsfreiheit Mohammed-Karikaturen gezeigt hatte, um über sie zu diskutieren. Die Medien berichten seit Tagen über den bevorstehenden Jahrestag, Bildungsminister Pap Ndiaye sieht Paty im Interview mit „Le Monde“ als Inkarnation des Lehrens schlechthin. Nachdem Paty zu Lebzeiten nicht immer Unterstützung durch Schulbehörde und Kollegen erhalten hatte, wird er nun zur Symbolfigur im Kampf gegen religiösen Extremismus in den Schulen erhoben. Zum Glück geht das mediale Phänomen über diese tragische Ironie (man könnte auch von Behördenzynismus sprechen) hinaus: Der Mord markiert den Moment, in dem die französische Öffentlichkeit endgültig verstanden hat, dass es an ihren Schulen ein Islamismusproblem gibt.

Zum Mord an Paty hat die Kommunikationslogik der sozialen Netzwerke beigetragen. Seinen Ausgang nahm das Geschehen bei Zaina Chnina, einer dreizehnjährigen Schülerin, die zu Hause erzählte, Paty habe sie zum Betrachten von Mohammed-Karikaturen gezwungen, darunter eine Nacktdarstellung; erst später gab sie zu, gar nicht am Unterricht teilgenommen zu haben – sie war wegen Schwänzens ausgeschlossen worden. Ihr Vater glaubte die Lüge und verbreitete mit einem radikalisierten Prediger Falschinformationen auf Videos, die auf Whatsapp viral gingen. Religiöse Instanzen trugen das Ihre bei: M’hammed Henniche, Leiter der Moschee von Pantin, verbreitete das Video des Vaters auf Facebook; ein achtzehnjähriger Tschetschene, Abdoullakh Anzorov, sah sich dadurch schließlich zum Attentat veranlasst.",,,,,,
265,6385143b0b79da8941087c3a,2,CHN,"

Betrunkener [Gruppe 1] crasht mit geklautem Polizeiwagen in einen Motorfahrer. Der 23-Jährige entdeckt das geöffnete Auto an der Straße, setzt sich rein und rast davon. Doch die Fahrt endet dramatisch. Fast ungebremst kracht in ein parkendes Motordreirad. Der Fahrer hat keine Chance zu fliehen. Laut lokalen Medien hat der Mann aber riesiges Glück und wird nicht schwer verletzt. Auch der Dieb kommt mit dem blauen Auge davon. Aufnahmen zeigen, wie er nach dem Unfall wie geistesabwesend noch immer am Steuer des zerstörten Wagens sitzt und sich nicht rührt. Daneben liegt das Unfallopfer, das Motordreirad ist unter dem Wagen begraben. Polizisten versuchen, den 23-Jährigen noch an Ort und Stelle festzunehmen. Doch der Mann scheint abwesend, wehrt sich vehement. Die Beamten müssen Verstärkung rufen. Nun laufen die Ermittlungen.

",,,,,,
266,632712803dd49b919c0b798d,8,RUS,"Können Sie noch lachen?

Melnyk: „Man muss lachen können, sonst wird man verrückt. Aber es fällt mir gerade sehr schwer. Wie alle [Andere Gruppe] habe ich viele schlaflose Nächte, weil meine Gedanken um die schrecklichen Kriegsverbrechen kreisen, die die [Gruppe 1] in meiner Heimat verüben.“

Gerhard Schröder ist ein Fremdkörper in der deutschen Gesellschaft",,,,,,
267,632712ae3dd49b919c1e771d,9,SALAF,"Zwei weitere Schüler zeigen das unter [Andere Gruppe] verbreitete „Rabia“-Zeichen. Entstanden ist der Gruß 2013 in Kairo, als die ägyptische Armee eine Blockade der islamistischen Muslimbruderschaft auflöste. Der türkische Staatschef Recep Tayyip Erdogan verwendete den Gruß, als er im Sommer 2016 nach dem gescheiterten Militärputsch vor seine Anhänger trat.

Ein weiterer Jugendlicher auf dem Foto mit der Ministerin posiert mit dem unter [Gruppe 1], auch beim „Islamischen Staat“ verbreiteten gestreckten Zeigefinger.

Mittlerweile haben Faeser und das Bundesinnenministerium reagiert – und das Foto gelöscht. „Die von einigen Schülern gezeigten Symbole auf dem Bild sind inakzeptabel, ich verurteile dies scharf“, schrieb Faeser auf Twitter. Man sei mit dem Projektträger dazu im Gespräch.",,,,,,
268,DWN_added_84eb84483744e517899a6e59998a069fd02da21a_,9,SRB,"„Balkan Insight“ führt dazu ausführlich aus: „Als sich serbische Nationalisten diesen Monat auf dem Balkan zur Unterstützung der russischen Invasion in der Ukraine versammelten, wiederholten sie die Behauptungen des Kremls, dass an russischsprachigen Personen in der Ostukraine ein ,Völkermord‘ begangen worden sei, und dass das Land „entnazifiziert“ werden müsse. Die rechtsextreme, gegen [Andere Gruppe] gerichtete Volkspatrouille war eine der Hauptgruppen hinter einem pro-russischen Marsch in der serbischen Hauptstadt Belgrad am 4. März, der die [Gruppe 1] aufrief, sich ,in ihrem Kampf gegen die Nazis hinter das russische und belarussische Volk zu stellen und pro-westliche Regierung aus Kiew.‘

Damnjan Knezevic von der Volkspatrouille beschrieb [Gruppe 1] und [Andere Gruppe] als ,Brüder' und sagte der Menge: ,Egal, wie sehr sie uns unter Druck setzen (…) es ist nur ein Tropfen auf den heißen Stein für eine slawische Seele.‘ Knezevic, der sich zuvor gegen [Andere Gruppe] und [Andere Gruppe], die COVID-19-Impfung und die Integration in die Europäische Union und die NATO ausgesprochen hat, trug den Buchstaben Z auf seiner Jacke – ein Symbol der Unterstützung für Russlands Krieg in der Ukraine. Die Menge skandierte die Namen des russischen Präsidenten Wladimir Putin und des Kriegskommandanten der bosnischen [Gruppe 1] Ratko Mladic, der wegen Völkermordes und anderer Kriegsverbrechen, die während des Bosnienkrieges 1992-95 begangen wurden, eine lebenslange Haftstrafe verbüßt. Unter den Demonstranten waren serbische Mitglieder des berüchtigten, vom Kreml unterstützten Motorradclubs ,Nachwölfe“ sowie eine Reihe von Personen, die zuvor beschuldigt wurden, an der Seite von Russland unterstützten Separatisten in der Ostukraine gekämpft zu haben.“

„Mit der Botschaft ,Russland gewinnt bei der Schaffung einer ehrenhafteren Welt‘ fand in Banja Luka eine Kundgebung zur Unterstützung der russischen Invasion in der Ukraine statt, die von der serbisch-russischen Brückenvereinigung organisiert und vom Motorradclub ,Nachtwölfe', dessen Mitglieder, angekündigt wurde nahm an der gestrigen Rallye teil“, so die „Sarajevo Times“.",,,,,,
269,632712aa3dd49b919c1d2350,6,FOR,"Lkw-Fahrer aus Nachbarstaaten, die die wichtige Handelsroute über die Autobahn N3 zum Hafen Durban nutzen, fahren nach brutalen Attacken zum Selbstschutz fast nur noch in Konvois. Die Gewalt richtet sich vor allem gegen [Andere Gruppe] aus anderen Ländern des Kontinents. Viele von ihnen leben in Südafrika, weil sie auf der Flucht sind, aber auch aus wirtschaftlichen Gründen. Nur schwer sind gültige Aufenthaltsgenehmigungen zu bekommen.

Die Bürgerwehr will Südafrika von [Gruppe 1] „befreien“. Seit Anfang dieses Jahres ziehen sie immer wieder in Protestmärschen durch Großstädte wie Johannesburg, Durban oder Kapstadt und bezichtigen [Gruppe 1] des Rauschgifthandels, der Zwangs-Prostitution und aller möglichen anderen Verbrechen. Fremde sind für sie sowohl für die schwindelerregende Arbeitslosenquote von fast 40 Prozent verantwortlich – wie für die Tatsache, dass Südafrika mit weit über hundert gemeldeten Vergewaltigungen am Tag als Welt-Kapitale der Gewalt gegen Frauen gilt.

Demonstranten protestieren in Südafrika gegen die Welle der Fremdenfeindlichkeit in ihrem Land.",,,,,,
270,6384c0032ac57079830dbeee,1,REFUG,"

Ab Mittwoch kommen die Innenministerinnen und Innenminister der Länder für drei Tage zu ihrer Herbsttagung zusammen, auch der Umgang mit [Gruppe 1] aus Iran wird dabei Thema sein. Aufgrund der angespannten politischen Lage im Land haben sich die Ministerinnen und Minister nun vorab auf einen Abschiebestopp geeinigt.

»Wir sind uns einig, dass dorthin grundsätzlich bis auf Weiteres keine Abschiebungen erfolgen«, sagte der Vorsitzende der Innenministerkonferenz, Bayerns Ressortchef Joachim Herrmann (CSU), in München. Einzig bei Gefährdern und schweren Straftätern müsse dies nach einer Einzelfallprüfung weiterhin möglich sein.",,,,,,
271,632712b33dd49b919c2094c1,4,REFUG,"Berlin - Nach dem gewaltsamen Tod einer zweifachen Mutter aus Afghanistan beginnt am heutigen Mittwoch (10.00 Uhr) vor dem Berliner Landgericht der Prozess gegen deren Brüder. Die Staatsanwaltschaft geht davon aus, dass die Männer die 34-Jährige getötet haben, weil sie sich nicht den Moralvorstellungen der Familie unterworfen habe. Die Anklage wirft ihnen einen Mord aus niederen Beweggründen vor. Die 27 und 23 Jahre alten Männer sollen ihre Schwester am 13. Juli 2021 getötet, dann deren Leiche in einem Rollkoffer nach Bayern gebracht haben und diese dort vergraben haben. Sie sitzen seit Anfang vergangenen August in Untersuchungshaft.

Der Fall hatte für Schlagzeilen gesorgt und eine Debatte um den Begriff „Ehrenmord“ und die gescheiterte Integration von [Gruppe 1] ausgelöst. Die Frau und die Brüder waren vor einigen Jahren aus Afghanistan nach Deutschland gekommen. Von ihrem afghanischen Mann war sie geschieden. Nach früheren Angaben von Ermittlern wurde die 34-Jährige besonders von einem der Brüder, der auch in Berlin lebte, unter Druck gesetzt und kontrolliert.

Das Opfer hatte zwei Kinder im Alter von 10 und 14 Jahren. Sie stehen unter der Obhut des Jugendamtes und sind als Nebenkläger im Prozess vertreten. Die Kinder wurden vorab bei einer Video-Vernehmung befragt. Die angeklagten Brüder und deren Verteidiger nahmen von einem anderen Raum aus teil. Das Video könnte dann im Prozess gezeigt werden - und den Kindern eine weitere Belastung ersparen.",,,,,,
272,6360b71f2b955b495d01a985,5,HRV,"Bluttat in München: Alles beginnt ganz harmlos, unschuldig, mit einem Tischtennisspiel

Der Park hat eine Skateanlage, Basketballkörbe und eben eine Tischtennisplatte. Die jungen Männer spielen Tischtennis, trinken Bier und unterhalten sich. Unschuldiger kann eine Abendgestaltung an diesem lauen Samstagabend (29. Oktober) kaum klingen. Sie treffen sich auch nicht zum ersten Mal. Man kennt sich. Das spätere Opfer und der mutmaßliche Täter, ein 22-jähriger [Andere Gruppe], haben jeweils die Handy-Nummern des anderen eingespeichert. Dennoch. Stjepan J., ein 25-jähriger Münchner [Gruppe 1], wird diese Parkanlage nicht mehr lebend verlassen.

Der Tatort: Ein mit Herbstlaub bedeckter Basketballplatz am Rande von Neuperlach. © Götzfried",,,,,,
273,632712c13dd49b919c26229d,6,SINTI,"Hergang der Demü­tigung des Deut­schen durch Siedler im Video

Ein etwa gleich­alt­riger [Gruppe 1] namens Jascha hat offen­sichtlich den indi­genen Deut­schen auf seinem Fahrrad gestellt. Ob der Junge auf dem Rad zum Halten gezwungen wurde, oder gerade los­fahren wollte, ist nicht ersichtlich. Eine Stimme aus dem Off kündigt das Drehen des Videos an und dass es sodann an Jascha geschickt werden wird. Prompt holt Jascha aus und ver­setzt dem Deut­schen lässig eine Ohr­feige, die der Junge mit beacht­licher Selbst­be­herr­schung ein­steckt und dabei genervt zur Seite schaut.

“Guck mal, Bruder. Überleg einfach mal, Deine Mutter …“, sagt der ältere [Gruppe 1] zu einem circa 9‑jährigen Deut­schen, bevor die Folter wei­tergeht. Bild­schirm­auf­nahme eines Videos vom 30.07.2022.",,,,,,
