testset_id,article_id,par_index,group,text_block_en,model_label,case_source,agreement,step2_1_label,final_label,source_file,source_priority
314,63655450d9b262fd84078f5c,45,CHN,"Wang Jingyu

One interrogation log from October 7 reads: ""In the name of Mr. Wang, a number of bomb threats have been made across the country. We were allowed to look through Wang’s mobile phone, and there is nothing to indicate that he is actually the one responsible for the bomb threats."" Wang Jingyu also made a visit to the police on September 17 in an attempt to convince officers that he was not planning on planting any bombs. ""Why do you think that the [Gruppe 1] government is behind the threats?"" the officers asked him. ""Because I have no trouble with anyone else,"" Wang replied. In addition, Wang explained, shortly before the bomb threats began, he had received a telephone call in which he had been given a choice: Either he returns to China. Or he will be arrested in the Netherlands. A short time later, the Dutch police commando was banging on his door searching for a [Gruppe 1] terrorist.

""The case of Wang Jingyu shows that the [Gruppe 1] authorities do not stop at the national border,"" says Peter Dahlin. ""It is important that we finally have a debate in Europe on [Gruppe 1] influence. Out of hiding, into the spotlight.""",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
315,632712ab3dd49b919c1d8077,10,RUS,"Und Ihre Familie konnte sich bisher nicht in Sicherheit bringen?

Meine Eltern, mein Bruder und meine Großmutter haben zu Beginn des Krieges gesagt, dass sie ihr Haus nicht verlassen werden. Jetzt könnten sie auch dann nicht weg, wenn sie wollten. Die Region ist von russischem Militär eingekreist. Ich habe am meisten Angst davor, dass die [Gruppe 1] in das Haus meiner Familie kommen und sie verletzen. Meine Eltern haben mir gerade von Freunden aus dem gleichen Dorf erzählt, die versucht haben zu fliehen und in ihrem Auto erschossen wurden. Auch die zwei Kinder auf dem Rücksitz.

Bereiten Ihre Eltern sich darauf vor, dass sie sich verteidigen müssen?",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
316,SZ_added_492f0ef7cd3950b40fdc98167ba16627b17df1a4_,7,REFUG,"Bei einem Einsatz in Köln seien Spezialeinheiten beteiligt gewesen, sagte der Düsseldorfer Polizeisprecher. Ziel der Razzia sei es gewesen, Vermögenswerte sowie Abzeichen der Gruppierung sicherzustellen.

Nach Angaben des Bundesinnenministerium war die Gruppierung 2004 von einem ehemaligen bosnischen Boxer im baden-württembergischen Villingen-Schwenningen gegründet worden. Ihr gehören Deutsche und [Andere Gruppe] an, die überwiegend aus den Staaten des ehemaligen Jugoslawien stammen. Der Gründer soll sich nicht mehr in Deutschland aufhalten. Der Mann, der während des Krieges in Bosnien als [Gruppe 1] nach Deutschland gekommen war, arbeitete den Angaben zufolge zunächst als Türsteher und gründete später mit anderen zwei Bordelle.

Die Gruppe lieferte sich gewalttätige Auseinandersetzungen mit konkurrierenden Rockergruppierungen wie den „Hells Angels“. Nach einem Angriff 2016, der für ein Mitglied der „United Tribuns“ tödlich endete, waren vier ehemalige Mitglieder des Leipziger Ablegers der „Hells Angels“ zu lebenslänglichen Haftstrafen verurteilt worden.",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
317,BADZ-51304630499,3,RUS,"Mehrere Raketen schlugen in der Kiewer Stadtmitte ein. Sie beschädigten das Gebäude der Philharmonie und das Museum für den Nationaldichter Tarass Schewtschenko. Ein Sprengkopf explodierte am zentralen Wolodymyr-Abhang unmittelbar unter der Glas-Brücke, einer gut 200 Meter langen Fußgänger- und Fahrradüberführung - was bei Kiewer Einwohnern so etwas wie Galgenhumor hervorrief. ""Wenn die [Gruppe 1] wirklich darauf gezielt haben"", kommentiert der Arzt Sergi, ""halten sie die Glas-Brücke wohl für ein genauso wichtiges Symbol wie ihre Krim-Brücke."" Nach Ansicht von Oleksi Melnyk, Sicherheitsexperte des ukrainischen Rasumkow-Zentrums, hätten es die [Gruppe 1] in Kiew mehr auf den morgendlichen Berufsverkehr als auf militärische Ziele abgesehen.

Am Montag zwischen 6.20 und 11.15 Uhr Ortszeit schlugen in Kiew und 15 anderen Städten der Ukraine russische Raketen ein. Laut dem ukrainischen Zivilschutz töteten sie mindestens elf Menschen, knapp 90 wurden verletzt. Der ukrainische Premierminister Denys Schmyhal schrieb auf Facebook, elf wichtige Infrastrukturobjekte in neun Regionen seien beschädigt worden. Die [Gruppe 1] hätten auch Kinderspielplätze und Schulen unter Feuer genommen. In manchen Regionen fiel der Strom aus. 

""Ein schwerer Morgen"", erklärte der ukrainische Präsident Wolodymyr Selenskyj in einer Videoansprache. ""Wir haben es mit Terroristen zu tun."" Der russische Präsident Wladimir Putin dagegen sprach am Mittag bei einer außerordentlichen Sitzung des russischen Sicherheitsrats von einem ""massierten Schlag mit weitreichenden Präzisionswaffen gegen Objekte der Energie, der Telekommunikation und der militärischen Führung."" Die Raketen trafen aber auch Wohnviertel. Der Arzt Sergi sagte, in seinem Stadtteil habe es zwei Explosionen gegeben. ",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
318,MAZ-3.06429510001659e+20,4,ITA,"Tödliche Attacke auf Straßenhändler

CIVITANOVA MARCHE (dpa). Die tödliche Attacke auf einen Straßenhändler am helllichten Tag im Adriaküstenort Civitanova Marche hat in Italien großes Entsetzen ausgelöst. Der 39-jährige [Andere Gruppe] sei von einem 32 Jahre alten [Gruppe 1] angegriffen und zu Tode geprügelt worden, erklärte die Polizei in der mittelitalienischen Kleinstadt am Samstag auf einer Pressekonferenz. Der mutmaßliche Täter habe sein Opfer verfolgt, mit dessen Krücke zu Fall gebracht und mehrmals zugeschlagen. Anschließend habe er das Handy des Mannes mitgenommen. Die Polizei nahm den 32-Jährigen fest.

69 Tote bei Unwetter im Iran",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
319,632712853dd49b919c0dc4a3,19,HUN,"Papperger: Die Werke dafür haben wir: In [Gruppe 1], Australien, England und auch in Kanada, den USA und natürlich unsere deutschen Werke. Kapazität gibt es also genug. Was noch fehlt ist Pulverkapazität und Sprengstoffkapazität. Aber da haben unsere Freunde in [Gruppe 1] bereits Maßnahmen ergriffen.

FOCUS Online: Ihre Freunde in [Gruppe 1]?

Papperger: Die Regierung dort wird eine große Sprengstoffproduktion aufbauen. Die Pläne sind längst fertig.",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
320,632712a23dd49b919c1a0541,5,ISLMST,"Düsseldorf (dpa) - Das Düsseldorfer Oberlandesgericht hat fünf Männer als IS-Terroristen verurteilt und bis zu neuneinhalb Jahre Haft gegen sie verhängt.

Nach Überzeugung der Richter gehörten die 25 bis 34 Jahre alten [Gruppe 1] einer Terrorzelle des Islamischen Staats an, die auf Weisung führender IS-Kader Anschläge in Deutschland verüben sollte.

Die Vorwürfe der Anklage hätten sich ""in vollem Umfang bestätigt"", sagte der Vorsitzende Richter Jan van Lessen. Zahlreiche Beweisanträge der Verteidiger hätten dagegen ""nicht zur Aufklärung beigetragen, sondern das Verfahren nur verzögert"".",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
321,6327128a3dd49b919c1035ac,1,MIGR,"

+++ Nicht größer berichtet wurde in den deutschen Mainstream-Medien über die Landnahme jungmännlicher “die Menschen” aus Afrika in Peschiera am Gardasee. Peschiera sei afrikanisch, wurde dabei skandiert. Mädchen und junge Frauen wurden begrapscht. Touristen verließen den Ferienort fluchtartig. Es soll auch zu Vergewaltigungen gekommen sein. In Italien herrscht seither großes Palaver zur Migrations- und Integrationspolitik. Bei “BILD-TV” gab es eine Debatte u.a. mit Birgit Kelle. Sie behauptete, Integration sei die Bringschuld der [Gruppe 1], nicht Aufgabe der [Andere Gruppe]. Die wesentliche Frage stellte wieder niemand.

Die wesentliche Frage: Wo hinein sollen sich [Gruppe 1] denn integrieren? Es ist schließlich die aufnehmende Gesellschaft, deren Credo es ist, alle “die Menschen” könnten ihren kulturellen Wurzeln und ihrer jeweiligen Sozialisation gemäß friedlich und gleichberechtigt nebeneinander herleben. Allein dieses Credo schon spricht dem Wort “Integration” Spott & Hohn. Es gibt logischerweise keine Integration in eine Gesellschaft, in welcher der Gedanke an eine Leitkultur auf breite Ablehnung stößt. Es gibt logischerweise auch keine Integration in eine Gesellschaft, bei der ein Blinder mit dem Krückstock sehen kann, daß sie sich seit Jahren auf dem absteigenden Ast befindet, international immer mehr bespöttelt wird und zusehends verarmt, obwohl sie jahrzehntelang durchaus geachtet gewesen ist und anderen Nationen auch in vielerlei Hinsicht als Vorbild dienen konnte, vor allem in demokratischer, freiheitlicher und rechtsstaatlicher Hinsicht. Was Deutschland heute betrifft, wird auch die rein theoretische Frage immer schwieriger zu beantworten, woher man sie denn noch nehmen sollte, die Leitkultur. Es gibt schließlich genügend Autochthone heutzutage, die lieber den rotgrünen Glaubensbekenntnissen hinterherlaufen wie anno dunnemals die Kinder dem Rattenfänger von Hameln. Diese Glaubensbekenntnisse kennen keinen Platz für eine deutsche Leitkultur. Die Debatte bei “BILD-TV” war also wieder einmal eine für die Katz’. Integration ist eine Fata Morgana, wie so vieles in Deutschland inzwischen. Die deutsche Gesellschaft ist keine mehr, in die sich jemand integrieren wollen könnte, der noch alle Latten am Zaun hat. +++",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
322,6391ef0d96c4aa48500cbf81,11,RUS,"Griner spielte seit 2015 beim russischen Spitzenclub UMMC Jekaterinburg im Ural und gewann mit ihm viermal die Euroleague. In der amerikanischen Frauen-Profiliga WNBA gewann sie 2014 mit den Phoenix Mercury die Meisterschaft, mit der US-Nationalmannschaft holte sie außer zwei Olympiasiegen auch zweimal Gold bei Weltmeisterschaften.

Russland wiederum erhielt im Gegenzug den früheren Sowjetoffizier Viktor But. Er sei im Flugzeug auf dem Weg nach Russland, hieß es in Moskau. Er soll verbrecherische Regime und Rebellen in zahlreichen Ländern illegal mit Waffen ausgerüstet haben. Der als „Händler des Todes“ berüchtigte [Gruppe 1] war als Waffenhändler in den USA inhaftiert. dpa

",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
323,637b85a9db892855fd0ece42,13,RUS,"Nur wenige hundert Meter weiter in Irpin: Buntes Treiben auf einem Markt. Alltag? © Lukas Stock

Diese Freiwilligen in Irpin basteln Tarnnetze für die ukrainische Armee. Sie fürchten sich immer noch, dass die [Gruppe 1] zurückkommen. Deswegen baten sie darum, ihre Gesichter unkenntlich zu machen und den Ort nicht genau zu erwähnen. © Lukas Stock

Aus Stoff wie diesem machen sie viele Meter Tarnnetze. Einen ausführlichen Text über die Fahrt nach Kiew lesen Sie auf unserem Premiumportal nn.de. © Lukas Stock",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
324,632712ab3dd49b919c1dbedf,2,ASYL,"Nachdem am Freitag ein [Gruppe 1] aus Afghanistan seiner Frau am hellichten Tag den Hals durchschnitt, erlebte Berlin nun eine Tötung im Clan-Milieu auf offener Straße bei einem Volksfest. Die Gewalttäter gehen anscheinend nach dem Rezept „Auge um Auge, Zahn um Zahn“ vor.

Wieder ein Mord auf offener Straße, wieder Berlin. Während am Freitag ein afghanischer [Gruppe 1] seine Frau mit einem Messer tötete, fand die neue Gewalttat im Clanmilieu der schon etwas länger hier Lebenden statt. Auf den Neuköllner Maientagen – laut berlin.de ein „multikultureller Treffpunkt für Familien aus ganz Berlin“ – kam es am späten Samstagabend zu einer Messerstecherei. Mehrere junge Männer griffen dem Medium zufolge den 25-jährigen Mohamed R. an, der schwer verletzt in ein Krankenhaus eingeliefert wurde und dort starb. Mohamed R. habe als erster eine Schusswaffe gezogen und die anderen bedroht. Daraufhin griff ihn ein junger Mann mit einem Messer an. Die Täter sind flüchtig. Die Polizei fahndet nach drei Tatverdächtigen aus dem Kreuzberger Graefekiez.

Nach der Tat gab es tumultartige Szenen, als mehrere Männer versuchten, Zäune und Absperrungen zu durchbrechen, um auf das Festgelände im Stadtpark Hasenheide zu gelangen. Die Polizei musste die Angehörigen mit Gewaltandrohungen vom Betreten des Festgeländes abhalten. Vor dem Krankenhaus, in das der Verletzte eingeliefert wurde, versammelten sich bis zu 200 Personen aus dem Umfeld des Erstochenen. Der Neuköllner Bürgermeister Martin Hikel (SPD) zeigte sich „entsetzt über die schreckliche Gewalttat“. Seine Gedanken seien bei den Angehörigen – was erst einmal menschlich verständlich klingt, aber nicht ohne Ironie ist: Ein Berliner Bürgermeister solidarisiert sich mit einem für kriminelle Taten berüchtigten Clan.",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
325,632712933dd49b919c14170e,17,MUSL,"In diesem Zusammenhang zitiere ich einen fundamental eingestellten [Gruppe 1], der im Februar 2017 in München vor Gericht stand. Unter anderem, weil er in den Islamischen Staat nach Syrien ausreisen wollte. Ich beobachtete damals den Prozess als Journalist. Der türkisch-stämmige [Gruppe 1] sagte, was auch der Bayerische Rundfunk so zitierte:

„Ich glaube an den Dschihad. Wir [Gruppe 1] sind stolz auf den Dschihad. Der Islam wurde teilweise durch den Dschihad verbreitet.“

Von der Mutter seiner deutschen Ehefrau forderte er, dass sie ihre Bibel wegwerfen und zum Islam konvertieren solle. Der Islam werde sich in ganz Europa breitmachen und den Kontinent erobern. Er fügte hinzu, dass er nach islamischen Recht dazu befugt sei, seine Frau zu töten, wenn sie ihm nicht gehorche.",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
326,BADZ-51293858323,10,USA,"Der Häftlingsveteran teilt im Rückblick seine Entführer in drei Gruppen ein: Das Fußvolk - junge Männer aus der Sahara, die sich ohne große religiöse oder politische Motivation als schlecht bezahlte Schießgesellen über Wasser hielten. Dann das Mittelmanagement, worunter er ideologisch geschulte Dschihadisten versteht, die in ihrer Vorstellung ihren selbsterklärten ""Heiligen Krieg"" gegen die ungläubigen Eindringlinge in ihre Welt im Paradies vergütet bekommen. Und das Senior Management - ein international gespanntes Netzwerk von Profi-Rebellen, deren Ziel die Befreiung der arabischen Welt vom westlichen Einfluss und die Weltherrschaft des Islam sei. ""So steht es ausdrücklich im Koran"", sagt McGown. ""Niemand sollte sich der Illusion hingeben, dass sich ein strenggläubiger [Andere Gruppe] mit weniger zufrieden gibt"", behauptet er. 

Weil Lot außer seinem südafrikanischen Pass auch einen britischen hat, sei er unter den Geiseln zunächst der Underdog gewesen. Denn die [Andere Gruppe] stehen als einstige Kolonialisten neben [Andere Gruppe] und [Gruppe 1] ganz oben auf der Hassliste der Dschihadisten. Erst als die Entführer realisiert hätten, dass sich Pretoria mehr als London - vor allem aber eine südafrikanische muslimische Hilfsorganisation namens ""Gift of the Givers"" - um McGowns Freilassung bemühte, habe sich die Einstellung der Extremisten geändert, noch verstärkt von Lots gezeigtem Interesse an ihrem Leben. 

Trotzdem kommt der Südafrikaner als letzte der drei Geiseln erst 2017 frei. Ob jemand Lösegeld bezahlt hat, wisse er bis heute nicht; er halte es aber für unwahrscheinlich. ""Würde die ANC-Regierung für einen weißen Südafrikaner zahlen?"", fragt McGown. Bei seiner Rückkehr nach Hause interessierte den damaligen Präsidenten Jacob Zuma vor allem eines: wie er es mehr als sechs Jahre lang ohne weibliche Begleitung ausgehalten habe. ",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
327,632712b33dd49b919c20ad8c,4,UKR,"Mit starkem Einsatz beteiligen sich Ehrenamtliche im Landkreis Freising aktuell an der Unterstützung für [Gruppe 1]. Nun gab es zwei weitere ganz spezielle Aktionen.

Landkreis – So manche Kundschaft dürfte der Anblick ziemlich verwundert haben: Zahlreiche Warenausgaben von Möbelhäusern im Landkreis Freising waren am Dienstag durch Feuerwehrautos blockiert. Im Hintergrund herrschte ein eifriges Gewusel an uniformierten Kräften. Und das nicht etwa, weil es dort gebrannt hatte, sondern weil sich die Ehrenamtlichen im Einsatz für notleidende [Gruppe 1] befanden.

Feuerwehrleute transportieren Betten für Landkreis-Flüchtlingsheime",CRIME_FRAME_POS,crime_frame_pos,,,,crime_frame_pos.csv,2.0
328,6327128a3dd49b919c10484c,7,MIGR,"Rote Hilfe spricht von Verleumdungen

„Wo sind denn hier überhaupt die Bullen?“, fragt lallend ein torkelnder junger Mann. „Die haben sich verpißt, stehen in den Seitenstraßen“, antwortet ihm ein anderer. „Paßt“, sagt der Betrunkene. Dann steuert er einen Baum an und entleert seine Blase. Währenddessen kreischt das Demovolk: „A-Anti-Anticapitalista“, oder „Alerta, Alerta, Antifaschista“. Die üblichen Parolen. Dazwischen ertönen aus den Lautsprecherwagen Ansprachen auf englisch, schließlich marschiert vorneweg der Migrantenblock, die sogenannte „Migrantifa Berlin“, das im Grunde aus einem breiten Bündnis aggressiver [Gruppe 1] besteht. Sie sind zu großen Teilen antisemitisch sowie israelfeindlich und sympathisieren mit Palästina. Laut der Berliner Polizeipräsidentin Barbara Slowik sind darunter auch gewaltbereite Jugendgruppen ohne ideologischen Unterbau, die einfach Straftaten begehen wollen. Der zweite Block nennt sich der „Klassenkämpferische Block“, der dritte ist der „Der Anarchistische Block“ mit linksautonomen Schlägern. Der vierte Block ist der Jugendblock mit Teilnehmern der Vorläuferdemonstration.

Mehrere Demonstrationsteilnehmer skandieren die israelfeindliche Parole „Free Palestine“ Foto: Junge Freiheit",CRIME_FRAME_NEG,crime_frame_neg,,,,crime_frame_neg.csv,2.0
