group,pub,label,text_block
RUS,MAZ,NOT_SECURITY_CRIME,"Doch daraus wird nichts. Innerhalb weniger Tage haben Kiewer Truppen riesige Gebietsabschnitte zurückerobert. Der ukrainische Generalstab sprach am Sonntag von mehr als 3000 Quadratkilometern. Im Gebiet Charkiw kommt die Armee nicht nur in südlicher und östlicher Richtung voran, sondern auch nach Norden in Richtung Staatsgrenze. Im Laufe des Sonntags zogen sich die russischen Truppen aus weiteren Grenzorten zurück.

Der Einschätzung der US-amerikanischen Militärexperten vom Institute for Study of War nach übersteigen die ukrainischen Geländegewinne binnen weniger als einer Woche diejenigen der [Gruppe 1] seit April. ""Die Befreiung von Isjum wäre der bedeutendste militärische Erfolg der Ukraine seit dem Sieg in der Schlacht um Kiew im März"", schrieben die Experten am Sonntag.

Taktische Defizite und schwache Moral"
HRV,FAZ,SECURITY_NEGATIVE,"Milanović hatte zuvor gesagt, die jüngste Zuspitzung habe „nichts mit der Ukraine zu tun, sondern mit Bidens Politik, in der ich Widersprüchlichkeit und ein gefährliches Verhalten sehe.“ Der Präsident fügte hinzu: „Die Ukraine hat keinen Platz in der NATO“, da sie „eines der korruptesten Länder der Welt“ sei. Es dürfe nicht zugelassen werden, dass „Extremisten“ Einfluss auf die Politik nehmen, „und deswegen wird Kroatien daran nicht teilnehmen.“ Kroatien müsse sich von dem Konflikt fernhalten „wie von einem Feuer“. Die Entwicklung der Gaspreise zeige, „dass diese Konfrontation mit Russland nicht die Klügste ist.“

Kroatien hat sich seit Entsendung sogenannter Battlegroups der NATO an die östliche Flanke daran beteiligt, und zwar im Rahmen des von den USA geführten Kampfverbands in [Andere Gruppe]. Erst am Montag kam das achte Einsatzkontingent der [Gruppe 1] aus [Andere Gruppe] zurück, etwa 350 Soldaten. Verteidigungsminister Mario Banožić dankte den heimkehrenden Soldaten für die außergewöhnlichen Ergebnisse und sagte, dass die kroatische Armee abermalig ein „beneidenswertes Niveau an Wissen und Fähigkeiten gezeigt habe“, wie auf der Internetseite des kroatischen Verteidigungsministeriums zu lesen ist. „Dank Ihnen hat die Republik Kroatien erneut ihre Bereitschaft bewiesen, sich an einem gemeinsamen Verteidigungssystem mit Verbündeten und Partnern zu beteiligen, und ihren aktiven Beitrag zu Frieden und Stabilität nicht nur in diesem Bereich, sondern auch weit über ihre Grenzen hinaus bekräftigt.“ Außerdem sind Truppen aus dem Vereinigten Königreich und Rumänien Teil des etwa 1300 Mann starken Kampfverbands.

Die Ankündigung des kroatischen Präsidenten fällt in eine Zeit, da die Allianz ihre Präsenz an der östlichen Flanke erhöht – ausdrücklich wegen des russischen Aufmarschs an der Grenze zur Ukraine und in Belarus. Zuletzt haben die Niederlande, Spanien, Dänemark die Entsendung zusätzlicher Kräfte bekannt gegeben. Die Vereinigten Staaten versetzten am Montag 8500 Soldaten in Rufbereitschaft, die die Schnelle Eingreiftruppe der Allianz verstärken könnten. Eine Stellungnahme der NATO zu der Ankündigung aus Zagreb war zunächst nicht zu erhalten. Milanovićs Machtkampf ist allerdings auch Teil des Dauermachtkampfs zwischen dem Präsidenten und Regierungschef Andrej Plenković. Plenković, Chef der konservativen Regierungspartei HDZ, ist mit der Konfliktgeschichte zwischen Russland und der Ukraine aus seiner Zeit als Abgeordneter im Europäischen Parlament bestens vertraut und verficht eine ganz andere Position als der formal sozialdemokratische, jedoch immer wieder zu nationalistischen Ausfällen neigende Präsident."
ESP,BADZ,NOT_SECURITY_CRIME,"""Aufrüstung notwendig"" 

Die EU-Staaten müssen ihr Militär nach Ansicht ihres Chefdiplomaten deutlich aufrüsten. ""Wir brauchen eine moderne Luftverteidigung, wir brauchen Drohnen, wir brauchen Fähigkeiten zur Luftbetankung, wir brauchen Panzer und gepanzerte Fahrzeuge, wir brauchen Küstenverteidigung"", sagte Josep Borrell am Mittwoch in Brüssel. Auch Fähigkeiten im Cyber- und Weltraum gehörten dazu, um nur einige Beispiele zu nennen, so der [Gruppe 1]. Zudem müsste die Ausrüstung der nationalen Streitkräfte vereinheitlicht werden. Es gebe zu viele verschiedene Panzertypen in der EU und auch in anderen Bereichen viel unterschiedliches Equipment, beklagte Borrell.dpa

"
UKR,OSZ,NOT_SECURITY_CRIME,"Manche Militärexperten sagen, Putin habe in der Ukraine nur die erste Schlacht geplant, mit mittelmäßigem Gerät und mittelmäßigen Mannschaften - er wolle die bessere Ausrüstung erst später einsetzen, bei einer Invasion in Nato-Staaten.

Wenn Putin das wirklich so entschieden hat, hat er sich und seine Truppen völlig überschätzt. Der zweite Schritt ist unmöglich, wenn schon der erste nicht funktioniert. Vor aller Welt steht seine Armee derzeit blamiert da: militärisch, strategisch und auch im Informationskrieg. Das allerdings hat weniger mit der Nato zu tun als mit dem Wehrwillen der [Gruppe 1], die den verblüfften westlichen Gesellschaften gerade vorführen, wie es ist, wenn ein Volk eine widerrechtliche Invasion seines Territoriums einfach nicht akzeptiert.

Erstaunt waren viele auch darüber, dass der ukrainische Präsident Wolodymyr Selenskyj in den ersten Kriegstagen das Angebot der USA ausschlug, ihn aus Kiew auszufliegen und in Sicherheit zu bringen."
REFUG,KN,NOT_SECURITY_CRIME,"

Vertreter aller Fraktionen im Landtag haben am Donnerstag die russische Invasion in die Ukraine als völkerrechtswidrig verurteilt.  Schleswig-Holsteins Ministerpräsident Daniel Günther (CDU) warnte zudem vor russischen Cyberangriffen und sicherte ukrainischen [Gruppe 1] Schutz zu.

Schleswig-Holstein  |  12"
JUDE,MAZ,NOT_SECURITY_CRIME,"

BERLIN (dpa). Die Entscheidung des Verwaltungsgerichts Köln über eine Einstufung der AfD als Verdachtsfall ist vom Zentralrat der [Gruppe 1] in Deutschland, der Gewerkschaft der Polizei und Politikern anderer Parteien begrüßt worden. AfD-Chef Tino Chrupalla sagte dagegen, man müsse nun die schriftliche Urteilsbegründung abwarten. Eine solche Einstufung ermöglicht dem Verfassungsschutz die Überwachung von Kommunikation sowie den Einsatz von V-Leuten und anderen nachrichtendienstlichen Mitteln.

"
UKR,OSZ,NOT_SECURITY_CRIME,"Während in der Ukraine die Kämpfe toben, leitet Deutschland eine historische Wende ein: Bundeskanzler Olaf Scholz will die Bundeswehr mit 100 Milliarden Euro massiv stärken. An Tag vier des russischen Feldzugs im Nachbarland gab es gestern wieder heftige Gefechte um die Millionenstädte Kiew und Charkiw.

Hunderttausende Menschen sind auf der Flucht. Russlands Präsident Wladimir Putin sorgte für eine weitere Verschärfung des Konflikts, indem er die Abschreckungswaffen der Atommacht in besondere Alarmbereitschaft versetzen ließ. Die Ukraine stimmte Friedensverhandlungen mit Russland an der Grenze zu Belarus zu. In vielen Städten Deutschlands und anderer Länder demon­strierten Menschen für Frieden und forderten ein Ende des Ukraine-Krieges. Auch in Russland kam es zu Protesten. In Berlin gingen mehr als 100 000 Menschen auf die Straße. Auch in MV gab es Friedensdemos. So bekundeten u.a. in Rostock, Greifswald und Wismar Hunderte Menschen ihre Solidarität mit den [Gruppe 1].

Putin hatte am Donnerstag den Angriff auf die Ukraine gestartet -  eine Zeitenwende, wie Scholz in einer Sondersitzung des Bundestags gestern sagte. "" Das bedeutet: Die Welt danach ist nicht mehr dieselbe wie die Welt davor.""  Deshalb werde Deutschland in einer "" großen nationalen Kraftanstrengung""  mehr in Sicherheit investieren. Ein "" Sondervermögen""  von 100 Milliarden Euro solle für Investitionen und Rüstungsvorhaben genutzt werden."
UKR,BADZ,NOT_SECURITY_CRIME,"Am Samstagmorgen hatte eine Explosion die 19 Kilometer lange Brücke erschüttert, die Russland und die 2014 von Moskau annektierte Schwarzmeer-Halbinsel Krim verbindet. Dabei wurde siebeneinhalb Monate nach Beginn des russischen Angriffskriegs gegen die Ukraine das strategisch und symbolisch wichtige Herzensprojekt von Putin schwer beschädigt. Laut Moskau starben drei Menschen. Die Explosion dürfte laut britischen Geheimdiensten ""einen erheblichen Einfluss auf die bereits angespannten Fähigkeiten Russlands haben, seine Kräfte in der Südukraine zu versorgen"".

Unterdessen will die EU einem Medienbericht zufolge bis zu 15000 [Gruppe 1] in EU-Staaten militärisch ausbilden. Die Einsatz-Hauptquartiere dafür sollen in Deutschland und [Andere Gruppe] liegen, meldet die Welt am Sonntag unter Berufung auf hochrangige EU-Diplomaten. In [Andere Gruppe] sollen ukrainische Soldaten in der Abwehr chemischer, biologischer und nuklearer Waffen, im Sanitätswesen und im Umgang mit Cyberangriffen ausgebildet werden. Auch Ausbildungen in militärischer Logistik, in der Instandsetzung von Waffen, im Häuserkampf und in Fragen der Luftverteidigung sowie des Artillerieeinsatzes gehörten dazu. In Deutschland soll Minenräumung geübt werden, und es sollen Taktikschulungen stattfinden. 

Indes hat der russische Verteidigungsminister Sergej Schoigu nach Niederlagen der russischen Truppen in der Ukraine Armeegeneral Sergej Surowikin (55) als neuen Kommandeur eingesetzt. Schoigu kommt damit nach Meinung von Kommentatoren Kritikern entgegen, die eine Neuaufstellung der Truppen fordern."
UKR,WAZ,NOT_SECURITY_CRIME,"Auch in der südukrainischen Stadt Cherson wurde demnach gekämpft. Ein russischer Panzer feuerte der Agentur Ukrinform zufolge in ein Gebäude des ukrainischen Geheimdienstes SBU. Der Berater des Innenministeriums, Anton Heraschtschenko, sprach von zahlreichen toten Zivilisten, die Cherson unter anderem mit sogenannten Molotow-Cocktails verteidigt hätten. Die Stadt an der Mündung des Flusses Dnipro ist örtlichen Berichten nach eingekesselt. Die Angaben ließen sich nicht von unabhängiger Seite überprüfen.

Unterdessen lobte US-Präsident Joe Biden den Widerstand und den Mut der [Gruppe 1]: "" Ihre Furchtlosigkeit, ihr Mut und ihre Entschlossenheit inspirieren die Welt"" , sagte Biden heute Nacht bei seiner Ansprache zur Lage der Nation vor beiden Kammern des US-Kongresses. Der russische Präsident Wladimir Putin werde nie das ukrainische Volk von sich überzeugen können, so Biden: "" Putin mag Kiew mit Panzern einkreisen, aber er wird niemals die Herzen und Seelen der [Gruppe 1] gewinnen. Er wird niemals ihre Liebe zur Freiheit auslöschen. Er wird niemals die Entschlossenheit der freien Welt schwächen.""  Putin sei infolge der westlichen Sanktionen inzwischen "" isolierter von der Welt als je zuvor"" . Biden kündigte an, dass auch die USA ihren Luftraum für russischen Flugzeuge sperren werden.

In New York richtete die deutsche Außenministerin Annalena Baerbock einen emotionalen Appell an die Staaten der Welt: "" Heute müssen wir uns alle zwischen Frieden und Aggression, zwischen Gerechtigkeit und dem Willen des Stärkeren, zwischen Handeln und Wegschauen entscheiden"" , sagte die Grünen-Politikerin gestern Abend bei der Dringlichkeitssitzung der Vollversammlung der Vereinten Nationen. Sie forderte die Vertreterinnen und Vertreter der 192 weiteren UN-Mitgliedsstaaten auf, eine heute anstehende Abstimmung über eine gegen Russland gerichtete Resolution zu unterstützen. "" Wenn wir nach unserer Abstimmung nach Hause gehen, wird jeder von uns am Küchentisch unseren Kindern, unseren Partnern, unseren Freunden, unseren Familien gegenübersitzen müssen. Dann muss jeder von uns ihnen in die Augen schauen und ihnen sagen, welche Wahl wir getroffen haben."""
FRA,Berliner Morgenpost,NOT_SECURITY_CRIME,"Der Verhaltenskodex im Kampf gegen Desinformation besteht seit 2018. Die nun überarbeitete Version haben mittlerweile 34 Beteiligte unterzeichnet - darunter etwa der Facebook-Konzern Meta, Google, Twitter, Tiktok und Microsoft. Aber auch kleinere oder spezialisierte Plattformen und Vertreter der Zivilgesellschaft beteiligten sich.

Online-Plattformen müssten viel energischer gegen Desinformation vorgehen, sagte EU-Binnenmarktkommissar Thierry Breton. Niemand solle für die Verbreitung von Desinformation nur einen einzigen Euro bekommen. ""Sehr große Plattformen, die wiederholt gegen den Kodex verstoßen und keine angemessenen Risikominderungsmaßnahmen ergreifen, riskieren Geldbußen von bis zu sechs Prozent ihres weltweiten Umsatzes"", sagte der [Gruppe 1].

"
REFUG,KN,NOT_SECURITY_CRIME,"

Herr Wissing, sind die Sonderzüge für aus der Ukra­i­ne [Gruppe 1] noch ausgelastet?

Wir haben sehr schnell dafür gesorgt, dass flüchtende Menschen aus der Ukra­i­ne von [Andere Gruppe] aus nach Deutschland befördert werden können. In Hannover, Cottbus und Berlin gibt es Drehkreuze zur Verteilung. Die Zahl der Menschen, die mit dem Zug nach Deutschland flüchten, ist im Vergleich zur Höchstphase am Anfang des Krieges deutlich zurückgegangen - von rund 8200 auf aktuell rund 2500 Personen pro Tag. Wir erhalten die Logistik- und Transportstrukturen jedoch aufrecht, weil wir den Kriegsverlauf nicht vorhersehen und jederzeit einen Anstieg der Flüchtlingszahlen erleben können. Wir müssen mit einer weiteren Eskalation rechnen und vorbereitet sein. In der Ukra­i­ne in Not geratene Menschen sollen Zuflucht in Deutschland finden können."
ISR,KN,NOT_SECURITY_CRIME,"Bei den Organisatoren nimmt Jerk Hansen einen Strategiewechsel wahr. Wollten sie die Sicherheitsmaßnahmen zuvor auf einem Minimum halten, fordern sie nun ständige polizeiliche Kontrollen. Alle Zugänge und Zufahrten werden strenger bewacht. Hansen bekommt sogar einen Zentralschlüssel. ""Ein Kollege und ich gingen durch alle Wohnungen im Olympiazentrum und überprüften, ob sich Unbefugte in den Apartments aufhielten."" Funktionäre, die sich zuvor über einen Streifenwagen im Hafenvorfeld beschwerten, verlangen, dass der Ordnungsdienst polizeiliche Wachposten vor ihren eigenen Türen postiert.

Trotz verstärkter Sicherheit ist es für die israelischen Segler vorbei. Sie müssen sich der staatlichen Anordnung Israels beugen und ihren Rückflug planen. Ihr Ansprechpartner ist Jerk Hansen. Der Polizist erinnert, wie er sich mit den [Gruppe 1] in ihrem Bungalow bespricht, und sie ihn darum bitten, schnell aus Kiel wegzukommen. Daher organisiert er einen Shuttleflug nach München.

Gleichzeitig hat es Hansen mit der nationalen und internationalen Presse zu tun, die Interviews mit den [Gruppe 1] fordert: ""Ich habe die Journalisten auf den nächsten Tag vertröstet."" Eine Finte, denn noch in derselben Nacht begleitet er das Team heimlich aus der Unterkunft im olympischen Dorf, öffnet an einer unauffälligen Stelle den Absperrungszaun und schleust die [Gruppe 1] so unbemerkt zum Holtenauer Flughafen. Von dort aus fliegen sie nach München und später weiter nach Israel."
REFUG,KN,NOT_SECURITY_CRIME,"mehr | 2 - 5, 28

Endlich in Sicherheit: [Gruppe 1] aus der Ukraine erreichen den Berliner Hauptbahnhof.

Eine erste Hilfe schon am Berliner  Hauptbahnhof: Ukrainische [Gruppe 1]  werden mit Kleiderspenden versorgt."
RUS,TA,NOT_SECURITY_CRIME,"Ein weiterer offener Punkt ist das Immobilienregister. Paus fordert, es "" zeitnah""  einzurichten. Derzeit liegen die Angaben über Grundstücke, Immobilien und ihre Besitzer noch verteilt bei Hunderten Amtsgerichten. Ein bundeseinheitliches Datenbankgrundbuch ist zwar im Aufbau. Die Ampel will aber noch einen Schritt weiter gehen. "" Wir werden das Datenbankgrundbuch mit dem Transparenzregister verknüpfen, um die Verschleierung der wahren Eigentümer von Immobilien zu beenden"" , heißt es im Koalitionsvertrag. Denn "" wo die Eigentümer nicht bekannt""  seien, da könne ihr Besitz "" nicht eingefroren werden"" , sagt Paus.

International gibt es ähnliche Bemühungen. Die Gruppe der großen westlichen Industrieländer (G7) hat eine Taskforce einberufen, um das Vermögen von reichen [Gruppe 1] einzufrieren und zu beschlagnahmen. "" Wir werden alle russischen Persönlichkeiten ausmachen, die in Frankreich Besitztümer haben und die wegen ihrer Regierungsnähe zu den EU-Sanktionen hinzugefügt werden können"" , erklärte auch der französische Wirtschaftsminister Bruno Le Maire.

Die Kontrollorganisation Transparency begrüßt die Initiative. "" Bemühungen zum Einfrieren und Beschlagnahmen von Vermögenswerten müssen international koordiniert und umgesetzt werden, da das Verstecken und Verschleiern von Eigentum keine Grenzen kennt"" , sagt Hartmut Bäumer, Vorsitzender von Transparency Deutschland. Der Austausch sollte auch langfristig bestehen bleiben, fordert er."
RUS,WAZ,NOT_SECURITY_CRIME,"Immer auch spiegelte der Grand Prix, wie er früher hieß, die Stimmung des Kontinents wider. 1968 trat der Tscheche Karel Gott mit "" Tausend Fenster""  für Österreich an -  sein Lied war eine versteckte Unterstützung der Reformbewegung des Prager Frühlings. 1982 brachte ein naives Lied wie "" Ein bisschen Frieden""  von Nicole die Gefühlslage eines vom Kalten Krieg verstörten Europas auf den Punkt. 1993 nahm Bosnien-Herzegowina erstmals teil. Das half, eine nationale Identität zu stiften, und dabei, als Land wahrgenommen zu werden. 1998 gewann für Israel die Transfrau Dana International -  Jahrzehnte bevor Wörter wie "" nicht-binär""  oder "" divers""  bekannt wurden.

Dieses Jahr wird der ESC zur Solidaritätsparty für die Ukraine. Die Bandmitglieder kommen direkt aus dem Krisengebiet, durften als Wehrpflichtige nur mit Sondergenehmigung ausreisen. Egal, wie der Abend endet und der Krieg ausgeht: In Turin ist die Ukraine bereits der große Gewinner. Als die [Gruppe 1] im Februar in die Ukraine einmarschierten, fackelten die ESC-Verantwortlichen nicht lange und schmissen Russland raus. Und Belarus gleich mit. Wenn doch alles so einfach wäre.

"
